crimeid_UK_CSV0000000000007276,monthvalue_UK_CSV0000000000007276,reportedby,fallswithin,longitude_UK_CSV0000000000007276,latitude_UK_CSV0000000000007276,locationvalue_UK_CSV0000000000007276,lsoacode,lsoaname,outcometype,crimeid_UK_CSV0000000000010195,monthvalue_UK_CSV0000000000010195,longitude_UK_CSV0000000000010195,latitude_UK_CSV0000000000010195,locationvalue_UK_CSV0000000000010195
0754ed84d804d92c65d5cce1d23ea463eeb764fa71eb718dfd9b46b7af8fedce,2022-03,South Wales Police,South Wales Police,-3.883055,51.66962,On or near Sports/Recreation Area,W01000796,Swansea 006B,Local resolution,,,,,
5bdfba08d294e4556304530f6448481d7bd7b0590a9a5bba0d06a56de2046595,2022-03,South Wales Police,South Wales Police,-3.289354,51.41621,On or near LISCUM WAY,W01001103,The Vale of Glamorgan 010D,Local resolution,,,,,
fe75fd6deb3cf97fa031d66f5ad8e8b8cf3f549a4449933c5d7c4d614213570c,2022-03,South Wales Police,South Wales Police,-3.487073,51.574143,On or near A4093,W01001040,Bridgend 009F,Local resolution,,,,,
e5210ff7e8d3591008a9e4bb2a66e4623e5226073e56459e3638a832bb6d6cb6,2022-03,South Wales Police,South Wales Police,-3.937728,51.618957,On or near SOMERSET PLACE,W01001938,Swansea 025E,Local resolution,,,,,
93e6062525bf74560674274a936c4b0cb5963a2ea2e7b093f80784424bbac2c1,2022-03,South Wales Police,South Wales Police,-3.946377,51.622564,On or near MOUNT PLEASANT DRIVE,W01000745,Swansea 025B,Local resolution,,,,,
fe330fe2ca40335e71a1d49c3348eb6bf6cfe42d5974de0b5490576dd3e28321,2022-03,South Wales Police,South Wales Police,-3.156275,51.514055,On or near LINCOLN COURT,W01001813,Cardiff 017D,Local resolution,,,,,
e2f5bbd3a0649df02ca4696c0088e1591836b7d4c4db60685703ba10662a122b,2022-03,South Wales Police,South Wales Police,-3.125396,51.527672,On or near HAZLITT CLOSE,W01001808,Cardiff 007C,Local resolution,,,,,
093e2ccad2e88f9a4132db709eb6c074a0697970ec2a7abe94654b28a14e71ea,2022-03,South Wales Police,South Wales Police,-3.306328,51.590152,On or near MASEFIELD WAY,W01001238,Rhondda Cynon Taf 022C,Local resolution,,,,,
7830cbfd9fd554db27d651c4cd94af10c22b6f450fea78dbf63613735a791c31,2022-03,South Wales Police,South Wales Police,-3.455212,51.631552,On or near LLWYNYPIA ROAD,W01001201,Rhondda Cynon Taf 014B,Unable to prosecute suspect,,,,,
4f8bf7d1a128feb92bb82f6df1d0120c5ffc03c042689013b02bf7d0c2e65327,2022-03,South Wales Police,South Wales Police,-3.75838,51.57281,On or near KNIGHTS ROAD,W01000932,Neath Port Talbot 019A,Unable to prosecute suspect,,,,,
549561f5e5fce0d150999c98d49d0df0a9e1d3ced53c65d317e6da141d385e66,2022-03,South Wales Police,South Wales Police,-3.962775,51.645006,On or near CONWAY ROAD,W01000835,Swansea 013E,Unable to prosecute suspect,,,,,
c55258b01fb97da9af7b618328f39548d3ee20713deca908cd55e1332c6dcc88,2022-03,South Wales Police,South Wales Police,-3.584021,51.520648,On or near ST FRANCIS ROAD,W01001022,Bridgend 014B,Unable to prosecute suspect,,,,,
bab6525e11cefffe44205994b5412f996e4a6ba9ab534425037d89d21ff7d986,2022-03,South Wales Police,South Wales Police,-3.124531,51.508969,On or near CRICCIETH ROAD,W01001868,Cardiff 022D,Unable to prosecute suspect,,,,,
1393871ae4b17576eec0864667140166ce26e0cfd9d87effef867d9beea78a76,2022-03,South Wales Police,South Wales Police,-3.494642,51.654373,On or near JOHN STREET,W01001216,Rhondda Cynon Taf 011D,Unable to prosecute suspect,,,,,
c378a48e4c074b13bf29dfecf4360c444d0582058242d8315715ff2d0c19bb1a,2022-03,South Wales Police,South Wales Police,-3.179266,51.480799,On or near Shopping Area,W01001939,Cardiff 032F,Unable to prosecute suspect,,,,,
bc8d12c818f88f8377585cd18dec09ee36f8c7ea7d899d678cc83164c2c210e1,2022-03,South Wales Police,South Wales Police,-3.309328,51.590559,On or near POETS CLOSE,W01001238,Rhondda Cynon Taf 022C,Unable to prosecute suspect,,,,,
9b3ceddf9dcb4cfb300575f3fe293abd2124ec6874c4aff0d3de9d7eef37cdc0,2022-03,South Wales Police,South Wales Police,-3.37899,51.746578,On or near GLEBELAND STREET,W01001315,Merthyr Tydfil 004D,Unable to prosecute suspect,,,,,
02d125b9cb1ce97936bad9dbd6d6bde4570aa93b443e2d011055ba4ee7721caa,2022-03,South Wales Police,South Wales Police,-3.186341,51.446531,On or near Petrol Station,W01001126,The Vale of Glamorgan 005E,Unable to prosecute suspect,,,,,
d23a1a8769677da9249bef6106cfde74b5c2b20eb73fb905d6d3b1b32b462ef1,2022-03,South Wales Police,South Wales Police,-3.960714,51.64817,On or near HEOL GWYROSYDD,W01000833,Swansea 011C,Unable to prosecute suspect,,,,,
2fe6e1b719215e6a9c52ab08e38861169dc8fde4ea6893a9a72dfcdbc1f8c14a,2022-03,South Wales Police,South Wales Police,-3.259152,51.544692,On or near TY RHIW,W01001241,Rhondda Cynon Taf 026D,Unable to prosecute suspect,,,,,
3db55f6218ca33ee73348d2bfd8623509ace2dffe49641c7b677f24c3b4da7ba,2022-03,South Wales Police,South Wales Police,-4.042944,51.582444,On or near TUDOR WAY,W01000737,Swansea 028B,Unable to prosecute suspect,,,,,
5a56644b8e5141241cb533e139c433081e743500ccec154f945fd62b001cbe61,2022-03,South Wales Police,South Wales Police,-3.174061,51.477749,On or near Shopping Area,W01001941,Cardiff 032G,Unable to prosecute suspect,,,,,
6fe2363b9cbadb8154c192167888c873ef0b567d0a99ec868fdd802d63cc0506,2022-03,South Wales Police,South Wales Police,-3.214987,51.509766,On or near COLLEGE CLOSE,W01001891,Cardiff 020C,Unable to prosecute suspect,,,,,
d4f6bc62c239f298bd580cd4956c403cbbb635ee4e5794eb18ba76e80fae0cd8,2022-03,South Wales Police,South Wales Police,-3.707519,51.477064,On or near PICTON AVENUE,W01001046,Bridgend 018C,Unable to prosecute suspect,,,,,
a56ef9817d663df79d7fdb5db3925c707b45da5e6c36fb2bf95b5c5fbfa58f5c,2022-03,South Wales Police,South Wales Police,-3.401471,51.751707,On or near ERW LAS,W01001292,Merthyr Tydfil 004A,Offender given penalty notice,,,,,
2f7faf8269f132253001c44c2f2aa1a2209e186aab477f62daac01a407171150,2022-03,South Wales Police,South Wales Police,-3.18087,51.479883,On or near STRYD Y CEI,W01001941,Cardiff 032G,Offender given a caution,,,,,
e129ef33f6e594ad7886c2905977230e5e62a6cbf2162ef3ef750f91eb16c5fd,2022-03,South Wales Police,South Wales Police,-3.829502,51.601712,On or near SCARLET AVENUE,W01000964,Neath Port Talbot 016F,Unable to prosecute suspect,,,,,
5a0e867164a201fc44e60f24db4f6ce256ee4570d326cd4a0350bc4fb2420973,2022-03,South Wales Police,South Wales Police,-3.529259,51.572999,On or near DIMBATH AVENUE,W01000977,Bridgend 003B,Further investigation is not in the public interest,,,,,
f399e921b0ec03806bf3f5c8226e6e199db47be6c4a116055d111539610d7002,2022-03,South Wales Police,South Wales Police,-3.18568,51.505417,On or near Parking Area,W01001770,Cardiff 018B,Further investigation is not in the public interest,,,,,
c41e5bb782e7959e53a0cebeba529c8a867bf70cc324373d06d072f2db45bbf5,2022-03,South Wales Police,South Wales Police,-3.25958,51.495951,On or near TREETOPS CLOSE,W01001749,Cardiff 027C,Formal action is not in the public interest,,,,,
78c3be3f0188b926d34f60bca5136993ff8ec129e2feca2b4b1433d2cd3ffac7,2022-03,South Wales Police,South Wales Police,-3.585157,51.524293,On or near Sports/Recreation Area,W01001041,Bridgend 013C,Unable to prosecute suspect,,,,,
2483abeaa10476a7deea1555ea80ece838f64b1034f66c2c2466d98f5ee7ff15,2022-03,South Wales Police,South Wales Police,-3.390935,51.547627,On or near Hospital,W01001242,Rhondda Cynon Taf 030D,Formal action is not in the public interest,,,,,
e3738d9f803b4a317a8211750a9c40ac108973d961cdc9549efd2f0166abed11,2022-03,South Wales Police,South Wales Police,-3.562601,51.532832,On or near Park Prison,W01000998,Bridgend 011A,Action to be taken by another organisation,,,,,
b5f92bc61bf4d97aeb0a9f230b7ceaed75bc6372a35557e9fac8ff4b0721d717,2022-03,South Wales Police,South Wales Police,-3.965477,51.641661,On or near WEIG GARDENS,W01000762,Swansea 013C,Formal action is not in the public interest,,,,,
9adf712342e160e523c5b5e728f773097ac8643d039bca6817a3e988bfd97062,2022-03,South Wales Police,South Wales Police,-3.562601,51.532832,On or near Park Prison,W01000998,Bridgend 011A,Action to be taken by another organisation,,,,,
07b42b5cf023b493d28a81061e1f7577a436f36dabfea4451e2b7d01eddaacad,2022-03,South Wales Police,South Wales Police,-4.011925,51.587692,On or near BIRCHFIELD ROAD,W01000882,Swansea 029D,Further investigation is not in the public interest,,,,,
816f7948c0a4804cedd656d3c5662fb210fa7df4e92da31b6520e8d4abf48dbe,2022-03,South Wales Police,South Wales Police,-3.401471,51.751707,On or near ERW LAS,W01001292,Merthyr Tydfil 004A,Offender given a drugs possession warning,,,,,
85629174ebdc8e63c2e94fe47ffe47f43d12002096d3b53e337fe497155b85f4,2022-03,South Wales Police,South Wales Police,-3.444873,51.613543,On or near HENDRE TERRACE,W01001217,Rhondda Cynon Taf 018A,Further investigation is not in the public interest,,,,,
0750fac8edb72d00204197c342e1766bf2e0e9ed8738b382642cc29a37dcc824,2022-03,South Wales Police,South Wales Police,-3.168956,51.481945,On or near Prison,W01001695,Cardiff 036B,Action to be taken by another organisation,,,,,
89387e26ae35dd3e14f17e3890be34d5fc8c11c34191efe5f1f1a31fae9e60df,2022-03,South Wales Police,South Wales Police,-3.946377,51.622564,On or near MOUNT PLEASANT DRIVE,W01000745,Swansea 025B,Formal action is not in the public interest,,,,,
e5c845d11ea58836d1a49393f5913108184d1a18d39b7b70698bfbebcc566555,2022-03,South Wales Police,South Wales Police,-3.447137,51.582124,On or near DAN-Y-FRON,W01001255,Rhondda Cynon Taf 023E,Further investigation is not in the public interest,,,,,
2b287919101b91ffba55e1d3badbe269ad320f717c1e1b61bba6756675e9c4de,2022-03,South Wales Police,South Wales Police,-3.440853,51.581932,On or near Sports/Recreation Area,W01001255,Rhondda Cynon Taf 023E,Further investigation is not in the public interest,,,,,
7e4426c4ddcc795d21988b43d37ccd8298a99f2439443c60b6d6a4299e4f004e,2022-03,South Wales Police,South Wales Police,-3.716168,51.522152,On or near FAIRWAYS,W01000999,Bridgend 010A,Unable to prosecute suspect,,,,,
cde98e3806cc24fd23ef5b40c406db9c4a1d0c8db5f8d7e0fc131623aead320c,2022-03,South Wales Police,South Wales Police,-3.17929,51.48114,On or near Shopping Area,W01001939,Cardiff 032F,Unable to prosecute suspect,,,,,
76efb2873209366a4502a685f46825b9038b34b70f1084cfd2fbbd8bb16b0531,2022-03,South Wales Police,South Wales Police,-3.655646,51.609644,On or near Parking Area,W01001014,Bridgend 002A,Suspect charged as part of another case,,,,,
c6476f230f13713d37e09e15f8f65bf5a8f34b3ec6abaeb1010b5e301e03f3f1,2022-03,South Wales Police,South Wales Police,-3.170632,51.464709,On or near Police Station,W01001942,Cardiff 049B,Offender given a caution,,,,,
ee802fc96b5b3c03fdb0395fed5c7324c57ca654f9b06585c366a8a51083ef32,2022-03,South Wales Police,South Wales Police,-3.759216,51.578013,On or near GEIFR ROAD,W01000968,Neath Port Talbot 019D,Unable to prosecute suspect,,,,,
771e5ff25f1af1d328f0a03db1fc6711d2c6daa8b1ccf973757bf11496722dc0,2022-03,South Wales Police,South Wales Police,-3.260777,51.410343,On or near GLADSTONE ROAD,W01001080,The Vale of Glamorgan 012F,Formal action is not in the public interest,,,,,
e7268e7f51d4f394f320d670ae2e128470be5898bee42fd449b15fdc465d8cad,2022-03,South Wales Police,South Wales Police,-3.79186,51.649457,On or near BEACONS VIEW,W01000942,Neath Port Talbot 012C,Further investigation is not in the public interest,,,,,
e3b8a875513ae8f27e84eed78b098f10572804cb1a2f62f4b64f1f99aff76b75,2022-03,South Wales Police,South Wales Police,-3.098046,51.522734,On or near LINGHOLM CLOSE,W01001879,Cardiff 013A,Offender given a caution,,,,,
524a99c08f57a741e7d95dddceef2461ae0bf072e66d0fdc103b8a4df61d06b4,2022-03,South Wales Police,South Wales Police,-3.932408,51.651139,On or near SMYRNA STREET,W01000787,Swansea 016C,Offender given a drugs possession warning,,,,,
394d9e2f00a9cc42d5235c968ddf8e52e9493d0749a7abee1ee5e088d3ebcacd,2022-03,South Wales Police,South Wales Police,-3.412635,51.62237,On or near VICARAGE ROAD,W01001281,Rhondda Cynon Taf 017F,Unable to prosecute suspect,,,,,
c1276fe45386764a72082932c5e9bd8f9ce1c5ab3cd747e269c794640667cdec,2022-03,South Wales Police,South Wales Police,-3.210281,51.488782,On or near PENHILL CLOSE,W01001781,Cardiff 026C,Offender given a caution,,,,,
151189f0ffc7e4fbadb3827826a6704fa4bb2f8aada5582cf7f68cb3e94a5cfd,2022-03,South Wales Police,South Wales Police,-3.780496,51.591828,On or near Parking Area,W01000951,Neath Port Talbot 018C,Offender given a drugs possession warning,,,,,
ab4821a7cf6d7934869721a1d277a275216d54090ae12d2fdadd2b937e65046c,2022-03,South Wales Police,South Wales Police,-3.331861,51.627531,On or near GER Y AFON,W01001284,Rhondda Cynon Taf 015E,Further investigation is not in the public interest,,,,,
7310c5b7b6352a3ba6ab32c3c1815c09f9ca379ab4e81f408b2a8a9353e90fb3,2022-03,South Wales Police,South Wales Police,-3.316145,51.572697,On or near MILFORD CLOSE,W01001246,Rhondda Cynon Taf 025D,Unable to prosecute suspect,,,,,
0fda2c8e4f172a850d3bb59760b0d7e1cbe825debc5c1a19be5c2a5e533f1330,2022-03,South Wales Police,South Wales Police,-3.170679,51.492979,On or near Supermarket,W01001829,Cardiff 033A,Unable to prosecute suspect,,,,,
a11dcd69a618c1a291cd8277ebc161b1da20895e4021f5d9ba8f836aaaaaf443,2022-03,South Wales Police,South Wales Police,-3.661365,51.609653,On or near LLYNFI ROAD,W01001017,Bridgend 002C,Suspect charged as part of another case,,,,,
d53c79bb02a89825a90e6ce7a944cfe469efc7c014de171c6d7fe3820930c47c,2022-03,South Wales Police,South Wales Police,-3.176976,51.482989,On or near GREYFRIARS PLACE,W01001939,Cardiff 032F,Offender given a caution,,,,,
86440c9aba82d80215f5be137d124b0214cfbe69b5aa6014f02195efcca97870,2022-03,South Wales Police,South Wales Police,-3.825481,51.602269,On or near SABLE CLOSE,W01000964,Neath Port Talbot 016F,Offender given a drugs possession warning,,,,,
16b3c7dea64a8e0f4f19df047ee4e254082305a92803480facde676594cbfee0,2022-03,South Wales Police,South Wales Police,-3.25338,51.47789,On or near GRAND AVENUE,W01001741,Cardiff 039E,Further investigation is not in the public interest,,,,,
8b3c776d0cff3565068b1bc44967bba88f72321d6d2876b9d107d059eac10fec,2022-03,South Wales Police,South Wales Police,-3.895583,51.648925,On or near HAFNANT,W01000740,Swansea 014C,Unable to prosecute suspect,,,,,
c3e500d2879d69047413418ae38bd7d7150f5685c4e237373053eb9af9631849,2022-03,South Wales Police,South Wales Police,-3.456484,51.730249,On or near HAFANDEG,W01001152,Rhondda Cynon Taf 002B,Formal action is not in the public interest,,,,,
431a8a15829406cf3605fc8021a3e182f9088abdd704d8bcf8117c4d3004e787,2022-03,South Wales Police,South Wales Police,-3.97658,51.650682,On or near CATHAN CRESCENT,W01000830,Swansea 011A,Further investigation is not in the public interest,,,,,
023a4f0d15ccb58b75aa41d499bd8b8348a1b28cbc873caef91ac0343648136b,2022-03,South Wales Police,South Wales Police,-3.434174,51.572428,On or near MEYLER STREET,W01001917,Rhondda Cynon Taf 023G,Formal action is not in the public interest,,,,,
8b102e05a8582b4ab8fa53a14d1d2eea942337e02a3db334036f78b35fadc595,2022-03,South Wales Police,South Wales Police,-3.93564,51.684915,On or near Morriston Hospital,W01000816,Swansea 003F,Unable to prosecute suspect,,,,,
c9322795dfdf2bc3e51c8393cbc3eaaefbdb09fe3c60efebf40bba7aece5af1b,2022-03,South Wales Police,South Wales Police,-3.562601,51.532832,On or near Park Prison,W01000998,Bridgend 011A,Action to be taken by another organisation,,,,,
44d7536675f1873a7c3e1a9dad35aaac11ed02de49255ed11322ef90b5fadbac,2022-03,South Wales Police,South Wales Police,-3.268247,51.404391,On or near MERGANSER COURT,W01001073,The Vale of Glamorgan 015E,Further investigation is not in the public interest,,,,,
268aa6cd799dd85494ebe6b1437004609d5bc08797ca6fa7b15512f5d34ceb06,2022-03,South Wales Police,South Wales Police,-3.641537,51.644102,On or near QUEENS ROAD,W01000921,Neath Port Talbot 011B,Suspect charged as part of another case,,,,,
d38a80fef102e4acd3f201087844fbc94799187300e2457eb44f5d3614e4e8db,2022-03,South Wales Police,South Wales Police,-3.988052,51.626767,On or near Sports/Recreation Area,W01000853,Swansea 022A,Unable to prosecute suspect,,,,,
3e6ed6440d5967753aef34e93c8da6cadef14ed270ee07641befa636bc85536b,2022-03,South Wales Police,South Wales Police,-3.80035,51.599213,On or near Hospital,W01000885,Neath Port Talbot 017B,Unable to prosecute suspect,,,,,
3f0b8c5dcb2e00cb2a3e363a7bf20ea23592e62278be253c864a64a030322e7b,2022-03,South Wales Police,South Wales Police,-3.110247,51.521846,On or near ROSSET CLOSE,W01001881,Cardiff 013C,Further investigation is not in the public interest,,,,,
5ba6d83d05b499477f019633596aed5c9192f9cc8d780d0a93f7a19e3fab8647,2022-03,South Wales Police,South Wales Police,-3.412635,51.62237,On or near VICARAGE ROAD,W01001281,Rhondda Cynon Taf 017F,Unable to prosecute suspect,,,,,
06a1ad222821167a5d5d3641ed9ed355f602aafcea13c09acc28373e4e76fc79,2022-03,South Wales Police,South Wales Police,-3.58101,51.541488,On or near RHODFA FRENHINES,W01000987,Bridgend 007B,Further investigation is not in the public interest,,,,,
593601ae003b8f74839d4015a87281602a7f008cbdbf20f8da81b5487386c31f,2022-03,South Wales Police,South Wales Police,-3.262037,51.422172,On or near COLUMBUS CLOSE,W01001094,The Vale of Glamorgan 007C,Formal action is not in the public interest,,,,,
cc23e0525b53a2edcf2c7a2e42775381e3f73db7099d9a4e9f55322f5ee9dc6f,2022-03,South Wales Police,South Wales Police,-3.246573,51.471704,On or near HEOL TRELAI,W01001703,Cardiff 045B,Formal action is not in the public interest,,,,,
7277800da944e8a0f3e555be04e279f9830ce037f70331e160560bd7eb54be44,2022-03,South Wales Police,South Wales Police,-3.397602,51.751204,On or near Pedestrian Subway,W01001306,Merthyr Tydfil 003D,Offender given penalty notice,,,,,
1531cd2efef23cc73b5a00165f8a5be58d94f3e46ed51886bbc152c5ed4d1537,2022-03,South Wales Police,South Wales Police,-3.190687,51.530561,On or near CHEAM PLACE,W01001800,Cardiff 005D,Formal action is not in the public interest,,,,,
dc52a66d8b1116ce231ecb220b85ff7448e306fd7c1517ed35d86f638be9cf3e,2022-03,South Wales Police,South Wales Police,-3.655646,51.609644,On or near Parking Area,W01001014,Bridgend 002A,Suspect charged as part of another case,,,,,
ab1d04d625e70ec8494d8db0731c54ce75c7ed959c702ba4397afac7a0b87889,2022-03,South Wales Police,South Wales Police,-3.663023,51.609953,On or near SMITH STREET,W01001017,Bridgend 002C,Suspect charged as part of another case,,,,,
18809f4da4d38b782fc7e46a998bdca4d8480859434c2e908d0fc230220d0aa0,2022-03,South Wales Police,South Wales Police,-3.168956,51.481945,On or near Prison,W01001695,Cardiff 036B,Action to be taken by another organisation,,,,,
0e25c621d3af082aebefaf2cee1a0a7f0c9129d6fece8895a4456c8a28db2d47,2022-03,South Wales Police,South Wales Police,-3.501321,51.524802,On or near COED-Y-GRAIG,W01001007,Bridgend 009D,Formal action is not in the public interest,,,,,
2c140a34e73c7fdd57716b65eaad98d152cea40c52652825f21dabee0bc842c5,2022-03,South Wales Police,South Wales Police,-3.171757,51.479984,On or near LOVE LANE,W01001939,Cardiff 032F,Offender given a caution,,,,,
67aa3006dcb1a25795afd0a1451be4f2927712d9bb8099745556c42cef48dac1,2022-03,South Wales Police,South Wales Police,-3.1517,51.480111,On or near PORTMANMOOR ROAD LANE,W01001873,Cardiff 038C,Offender given a drugs possession warning,,,,,
1477a548c1bfa0c5070f88d31a6b2263773a9dd06221459228d58899caa9c61f,2022-03,South Wales Police,South Wales Police,-3.171004,51.483192,On or near NEWPORT ROAD,W01001939,Cardiff 032F,Further investigation is not in the public interest,,,,,
fc4e35cec06b15ce33071e68af1077e78042bbc50b8c1e9f36059bc0a6262b86,2022-03,South Wales Police,South Wales Police,-3.18883,51.479192,On or near A4119,W01001862,Cardiff 042D,Formal action is not in the public interest,,,,,
6ac00bb05d179afed88cc8997fe62d802dec6fac6b05d2517d295f5f5b3d5d4d,2022-03,South Wales Police,South Wales Police,-3.247884,51.495492,On or near POPLAR CLOSE,W01001751,Cardiff 027D,Offender given penalty notice,,,,,
23e88e4aa4acbbe3724357fa93a49166bd4c32d6b5f3ef00bcc64b0f731b3c1f,2022-03,South Wales Police,South Wales Police,-3.18882,51.528054,On or near KIMBERLEY TERRACE,W01001791,Cardiff 005A,Unable to prosecute suspect,,,,,
0e72e314fd28fe30303b3f517dec36429293384682fcb3525b61ebfd0fa49ae7,2022-03,South Wales Police,South Wales Police,-4.004132,51.619857,On or near MANDINAM PARK,W01000856,Swansea 022D,Further investigation is not in the public interest,,,,,
8976315d1c8e4a05c30f96c15cbf7fe928ce7b58cb64251f6f177b1f180ca254,2022-03,South Wales Police,South Wales Police,-3.449966,51.617023,On or near HUGHES STREET,W01001218,Rhondda Cynon Taf 018B,Offender given a caution,,,,,
