country,quartervalue,yearend,te_veneers,orgcode,cl_veneers,cl_endodontic,num_radiographs
England,1,2011,0.0,5K5,0.0,3.0,94.0
England,1,2013,0.0,5LG,0.0,25.0,548.0
England,4,2011,0.0,TAK,0.0,278.0,4505.0
England,1,2011,0.0,5QF,0.0,118.0,1324.0
England,1,2012,2.0,5C5,2.0,17.0,76.0
England,3,2011,0.0,5QE,0.0,2.0,176.0
England,3,2012,0.0,5A3,0.0,0.0,447.0830701
England,2,2011,0.0,5P7,0.0,0.0,498.0
England,3,2013,34.0,5A8,28.0,517.0,3430.0
England,3,2013,0.0,5NF,0.0,47.0,866.0
England,2,2013,0.0,5NP,0.0,0.0,1100.0
England,2,2013,0.0,5QE,0.0,88.0,1641.0
England,3,2013,7.0,5NQ,6.0,30.0,1225.048705
England,4,2013,0.0,5P1,0.0,701.0,7690.0
England,1,2011,0.0,5PL,0.0,40.00667111,693.1155771
England,2,2011,114.0,5NM,84.0,814.0,13815.2078
England,4,2013,0.0,5CQ,0.0,0.0,63.0
England,1,2011,0.0,5EM,0.0,0.0,284.0
England,4,2011,45.0,5H1,45.0,505.0,3523.0
England,1,2013,0.0,5K9,0.0,532.0,7048.0
England,2,2013,117.0,5N4,105.0,305.0,2602.0
England,3,2013,4.0,TAL,3.0,0.0,15.0
England,1,2011,95.0,5NK,78.0,996.0417872,18446.75413
England,3,2013,164.0,5N1,146.0,637.0,5572.0
England,2,2013,0.0,5NK,0.0,0.0,114.0
England,3,2011,0.0,5MD,0.0,0.0,5608.0
England,3,2011,12.0,5A5,8.0,453.0,10856.0
England,2,2012,0.0,5N1,0.0,2.007600395,16313.76081
England,2,2012,0.0,5NQ,0.0,0.0,41.0
England,4,2011,53.0,5HX,51.0,1524.000138,23013.47227
England,2,2011,10.0,5J6,8.0,6.0,22.0
England,2,2011,0.0,5QP,0.0,0.0,1097.115553
England,3,2011,0.0,5QR,0.0,0.0,2299.0
England,2,2013,0.0,5F1,0.0,3.0,588.0
England,1,2013,0.0,5A5,0.0,1.0,683.0
England,2,2011,0.0,5JE,0.0,0.0,2647.0
England,2,2012,80.084246,5MD,71.07476832,698.7350463,4649.891533
England,4,2011,17.00037041,5QG,17.00037041,994.0011112,21683.29776
England,4,2013,0.0,5C9,0.0,0.0,697.0
England,3,2012,0.0,5K9,0.0,2.0,127.0
England,3,2013,0.0,5QA,0.0,109.0253724,1527.355447
England,4,2013,6.0,5M7,5.0,13.0,87.0
England,2,2013,0.0,5D8,0.0,0.0,48.0
England,1,2013,28.00004023,5QE,26.00004023,1532.048797,37123.65142
England,3,2012,0.0,5N4,0.0,2.00092338,10441.81866
England,1,2011,37.0,5K6,33.0,258.0,1613.0
England,1,2011,61.0,5QP,40.0,1542.0,22169.0
England,2,2013,45.0,5QQ,40.0,2284.0,45317.0
England,3,2013,0.0,5J9,0.0,16.0,293.0
England,4,2011,107.0200411,5M1,99.01843021,1039.263036,18423.08861
England,1,2011,0.0,5MX,0.0,0.0,73.0
England,3,2011,70.01813941,5KL,57.01477067,280.0725577,2085.540295
England,4,2013,0.0,5HP,0.0,0.0,389.0
England,3,2012,53.0427302,5PY,45.03639733,1443.159291,23365.16377
England,2,2011,96.0,5PK,87.0,299.0,2600.0
England,2,2011,0.0,5FL,0.0,2.0,494.0
England,4,2012,0.0,5.00E+01,0.0,453.0,5620.0
England,1,2013,1.0,5PH,1.0,45.0,819.0
England,2,2013,4.0,5QQ,3.0,136.0,4116.0
England,3,2012,0.0,5C5,0.0,86.09471366,942.0363436
England,3,2013,0.0,5N4,0.0,0.0,857.0
England,1,2012,4.0,TAC,3.0,1.0,36.0
England,2,2012,0.0,5PY,0.0,843.8200447,9483.694486
England,2,2011,0.0,5QF,0.0,122.0,1430.0
England,4,2011,4.0,5A9,3.0,15.0,82.0
England,2,2012,116.1167472,5PL,86.08655395,354.3562802,3580.60004
England,2,2013,0.0,5NK,0.0,45.0,877.0
England,1,2011,63.0,5MV,57.0,212.0,2179.0
England,3,2012,0.0,5QW,0.0,242.1048224,3784.638608
England,2,2012,2.0,TAP,2.0,6.0,27.0
England,2,2013,0.0,5NX,0.0,1.0,5492.0
England,2,2013,0.0,5QK,0.0,0.0,6070.0
England,1,2013,30.0,5NA,27.0,926.0,17470.0
England,2,2013,0.0,5QQ,0.0,0.0,1899.0
England,1,2012,0.0,5J2,0.0,8.0,669.0
England,2,2011,72.0,5NX,60.0,568.0,14135.0
England,1,2011,0.0,5L1,0.0,0.0,3326.0
England,2,2013,0.0,5M6,0.0,0.0,36.0
England,2,2013,9.0,5MV,9.0,43.0,1088.0
England,1,2011,0.0,5C1,0.0,0.0,85.0
England,4,2011,7.0,5PL,5.0,64.05674896,1815.950013
England,2,2012,16.0,5N1,14.0,12.0,91.0
England,3,2011,0.0,5HG,0.0,67.0,839.0
England,2,2011,153.0135878,5QV,123.0108782,2858.168292,68216.20871
England,2,2013,0.0,5L3,0.0,22.0,1563.0
England,1,2013,0.0,5L3,0.0,0.0,709.0
England,4,2011,63.0,5QR,53.0,137.0,1192.0
England,1,2012,2.0,5F1,2.0,1.0,20.0
England,1,2011,0.0,TAL,0.0,0.0,341.0
England,3,2012,6.0,5PQ,5.0,112.0259873,2708.831101
England,4,2012,0.0,5A9,0.0,48.0,819.0
England,2,2011,96.0,5F5,81.0,848.0924502,12637.6208
England,2,2012,0.0,5QM,0.0,0.0,7927.529402
England,2,2011,1.0,5AT,1.0,531.0,7401.0
England,3,2012,12.0,5HG,11.0,57.03832824,1682.919091
England,4,2011,0.0,5JX,0.0,2.000140292,2801.196479
England,2,2013,12.0,5PR,8.0,39.0,879.0
England,1,2012,0.0,5D7,0.0,1.0,54.0
England,3,2012,0.0,5K7,0.0,0.0,387.0
England,3,2012,0.0,5LC,0.0,5.0,964.0
England,1,2013,0.0,5HQ,0.0,44.0,764.0
England,3,2012,1.000285144,5P8,1.000285144,2.000570288,3859.100086
England,3,2011,0.0,5PX,0.0,948.0,9383.0
England,2,2012,69.20128355,5N6,63.18378063,360.0472579,2807.165111
England,4,2013,25.0,5FE,20.0,631.0,11944.46242
England,2,2011,14.0000847,5P9,11.0000847,112.0,3139.130516
England,4,2012,0.0,5M6,0.0,0.0,45.0
England,2,2013,0.0,5PH,0.0,16.0,475.0
England,4,2011,51.00014986,5K5,45.00014986,1430.057321,20316.20267
England,2,2012,0.0,5NR,0.0,0.0,467.0984609
England,1,2012,25.0,5NC,21.0,471.0,2662.0
England,1,2013,2.0,5KF,2.0,3.0,19.0
England,4,2012,0.0,5N6,0.0,81.04670742,1455.839004
England,4,2012,21.01858407,5QM,17.01504425,1090.230048,20480.51655
England,2,2013,0.0,5D9,0.0,0.0,33.0
England,3,2011,49.0,5PD,42.0,407.0,3263.0
England,1,2012,0.0,5EM,0.0,0.0,357.0
England,3,2011,0.0,5KM,0.0,1.0,496.0
England,2,2012,0.0,5QP,0.0,0.0,9651.678944
England,1,2011,3.0,5GC,3.0,52.0,1172.0
England,3,2011,0.0,5N1,0.0,0.0,1841.0
England,3,2012,0.0,5D9,0.0,8.0,189.0
England,2,2012,0.0,5P7,0.0,0.0,555.7114082
England,1,2013,0.0,TAK,0.0,2.0,4031.0
England,1,2013,0.0,5GC,0.0,5.0,47.0
England,3,2011,0.0,5P8,0.0,0.0,546.0
England,3,2012,2.0,5JE,2.0,2.0,26.0
England,1,2011,3.0,TAP,3.0,50.0,876.0
England,2,2013,4.0,5N6,4.0,6.0,48.0
England,3,2012,37.0260319,5EM,34.0239212,337.2371013,2439.715291
England,3,2012,0.0,5PT,0.0,1194.805306,17908.07014
England,3,2012,0.0,5PH,0.0,1.0,51.0
England,4,2011,2.003607297,5NX,2.003607297,1.001803648,5313.566551
England,4,2011,0.0,5.00E+01,0.0,449.0415087,5674.524545
England,4,2012,0.0,5PP,0.0,0.0,1061.698289
England,3,2012,0.0,5NY,0.0,1.000948036,11263.66825
England,1,2011,1.000063992,5QC,1.000063992,216.0138222,2686.171882
England,4,2013,0.0,5QF,0.0,41.0,751.0
England,2,2013,4.0,5P7,3.0,11.0,46.0
England,1,2011,1.000089969,5F5,1.000089969,497.0447144,5384.484391
England,4,2013,0.0,5N7,0.0,0.0,500.0
England,3,2013,86.0,5NK,66.0,273.0,2464.0
England,2,2011,0.0,5J9,0.0,16.0,219.0
England,4,2012,0.0,5N1,0.0,2.0,231.0
England,1,2011,0.0,5PP,0.0,1.0,13215.0
England,3,2011,99.0000425,5NP,73.0000425,1219.039563,23485.42929
England,4,2012,0.0,5N9,0.0,12.0,2427.0
England,2,2013,0.0,5K6,0.0,68.0,1179.0
England,3,2012,20.0,5QA,16.0,16.0,94.0
England,1,2012,0.0,5PH,0.0,357.0,4835.0
England,3,2012,65.0259274,5KF,56.02233746,174.0694057,1698.677304
England,4,2012,0.0,5NC,0.0,585.2781079,6303.995484
England,2,2013,0.0,5N3,0.0,5.0,1102.0
England,4,2011,0.0,5C1,0.0,48.0,950.0
England,4,2012,87.05031855,5NH,70.04048344,1156.647766,25901.3043
England,4,2011,0.0,5M2,0.0,567.1893408,6398.135845
England,1,2013,0.0,5LF,0.0,545.0,8175.0
England,3,2011,0.0,5PN,0.0,0.0,2676.0
England,4,2012,48.00083988,5PC,43.00083988,696.3157203,14271.32166
England,2,2011,0.0,5HX,0.0,0.0,6895.48386
England,4,2012,0.0,5CQ,0.0,358.1281164,4800.717404
England,3,2013,0.0,5NT,0.0,2.0,212.0
England,3,2013,0.0,5NF,0.0,2.0,852.0
England,4,2011,0.0,5PQ,0.0,0.0,1391.115647
England,3,2011,0.0,5QD,0.0,1.0000438,10333.45259
England,1,2012,0.0,5NM,0.0,47.0,589.0
England,4,2012,12.0,5PW,12.0,54.00888291,1423.161507
England,4,2012,1.000520917,5NY,1.000520917,1101.573529,16115.39041
England,1,2011,21.00928793,5P8,18.00796108,258.1141088,1674.74038
England,2,2012,0.0,5M3,0.0,2.003376395,3921.609292
England,3,2012,0.0,TAN,0.0,359.1735977,3096.496615
England,4,2013,0.0,5N2,0.0,0.0,14371.0
England,3,2012,1.000601238,5N9,1.000601238,1.000601238,10653.40138
England,1,2012,0.0,5GC,0.0,41.0,1002.0
England,4,2013,0.0,5PC,0.0,0.0,666.0
England,4,2011,0.0,5P1,0.0,843.0996336,8472.001182
England,2,2013,0.0,5QM,0.0,0.0,822.0
England,3,2012,88.04887531,5N5,81.0449875,153.0849764,1751.972508
England,2,2011,1.0,5QN,1.0,692.0,5302.0
England,2,2011,11.0,TAC,11.0,8.0,36.0
England,1,2013,0.0,5CN,0.0,0.0,278.0
England,2,2012,50.03926188,5KF,45.03533569,528.1979061,13254.75474
England,2,2012,0.0,5PT,0.0,1.00222421,19890.14166
England,2,2012,12.0,5NW,8.0,56.05082873,1376.88383
England,3,2011,0.0,5J5,0.0,621.0,6286.0
England,2,2012,10.0,5J5,8.0,74.03500269,1684.080051
England,4,2013,0.0,5NM,0.0,0.0,6220.0
England,3,2013,44.0,5J6,36.0,526.0,14028.0
England,1,2011,58.0,5KG,38.0,580.0,10857.50664
England,4,2012,0.0,5NR,0.0,0.0,453.0
England,2,2012,1.004009164,5KM,1.004009164,0.0,3630.497136
England,1,2011,0.0,5PG,0.0,606.0,7969.0
England,1,2012,25.0,5NC,21.0,1088.0,14223.0
England,1,2013,0.0,5N8,0.0,72.0,888.0
England,2,2013,0.0,5ET,0.0,0.0,1545.0
England,3,2012,0.0,5NH,0.0,16.0,1423.0
England,4,2012,0.0,5AT,0.0,32.00963855,896.2698795
England,1,2012,3.0,5K7,3.0,53.0,1096.0
England,1,2011,0.0,5PM,0.0,4.0,1028.0
England,1,2012,0.0,5K8,0.0,3.0,533.0
England,3,2012,0.0,5PM,0.0,0.0,925.8797375
England,1,2013,0.0,TAP,0.0,241.0,3431.0
England,4,2013,8.0,5PX,7.0,60.0,1530.046325
England,3,2012,0.0,5NP,0.0,2.002728513,1176.603001
England,4,2012,0.0,5PV,0.0,0.0,547.3068293
England,4,2013,0.0,5QJ,0.0,87.0,1871.0
England,4,2013,0.0,5N1,0.0,0.0,239.0
England,3,2013,7.0,5QM,7.0,60.0,1579.0
England,1,2013,0.0,5LE,0.0,35.0,787.0
England,2,2013,0.0,5F7,0.0,1.0,81.0
England,2,2011,14.0,5PH,12.0,414.0,9991.0
England,3,2013,38.0,5P2,30.0,538.0,3364.0
England,2,2013,0.0,5PY,0.0,0.0,785.0
England,1,2011,0.0,5LH,0.0,1.0,5330.0
England,1,2012,0.0,5PF,0.0,0.0,5232.0
England,2,2011,0.0,5J6,0.0,8.002192983,668.183114
England,3,2012,7.0,5MD,7.0,76.00940594,1300.252684
England,4,2011,143.0,5D7,109.0,1073.097589,21064.18472
England,3,2013,3.0,5PQ,3.0,9.0,65.0
England,2,2013,0.0,5A3,0.0,1.0,61.0
England,1,2011,0.0,5P2,0.0,761.1849781,8928.169665
England,3,2011,0.0,5J2,0.0,35.0,401.0
England,4,2011,0.0,5NH,0.0,2.0,159.0
England,2,2011,0.0,5FL,0.0,1.0,34.0
England,2,2013,0.0,5PQ,0.0,1400.0,17414.0
England,4,2013,1.0,5F1,1.0,5.0,28.0
England,1,2011,0.0,5QP,0.0,1.0,7976.0
England,1,2011,0.0,5J4,0.0,0.0,250.0
England,1,2012,0.0,5.00E+01,0.0,3.0,722.0
England,4,2012,0.0,TAP,0.0,0.0,2140.0
England,3,2011,0.0,5L1,0.0,0.0,2980.0
England,1,2011,39.0,5LD,37.0,554.0,3969.0
England,4,2011,0.0,5NR,0.0,3.0,671.0
England,1,2013,7.0,5PH,6.0,67.0,893.0
England,4,2012,11.0,5PT,10.0,100.0474745,2891.141308
England,1,2012,155.0,5PG,133.0,306.0,3089.0
England,1,2011,6.0,TAL,6.0,69.0,603.0
England,4,2013,0.0,5K5,0.0,2.0,7286.0
England,3,2012,22.0,5A4,21.0,688.825891,9911.287094
England,1,2013,1.0,5EF,1.0,2.0,15.0
England,2,2011,13.0,5N5,9.0,46.0,1246.0
England,1,2013,12.0,5HG,8.0,53.0,1613.0
England,1,2011,68.0,5.00E+01,54.0,175.0,1643.0
England,3,2011,1.0,5N6,1.0,1138.0,13447.0
England,4,2012,0.0,5PV,0.0,13.0,1094.0
England,1,2013,1.0,TAN,1.0,33.0,545.0
England,1,2011,0.0,TAC,0.0,36.0,569.0
England,1,2012,52.0,5KF,43.0,132.0,1272.0
England,2,2013,0.0,5.00E+01,0.0,373.0,4857.0
England,4,2011,0.0,5MX,0.0,37.02173275,766.4499266
England,4,2013,0.0,5H8,0.0,0.0,509.0
England,3,2013,6.0,5M2,6.0,2.0,31.0
England,3,2012,0.0,5CN,0.0,1.0,1187.0
England,3,2013,0.0,5QJ,0.0,5.0,9453.0
England,1,2011,0.0,5EF,0.0,182.0,1734.0
England,1,2013,0.0,5N6,0.0,10.00104624,1560.163214
England,2,2013,36.0,5J2,34.0,517.0011364,12448.19233
England,1,2013,14.0,5CN,11.0,452.0,7733.0
England,3,2013,0.0,5LG,0.0,2.0,56.0
England,1,2011,0.0,5PF,0.0,0.0,60.0
England,4,2013,15.0,5A9,14.0,898.0,18938.0
England,2,2012,44.14736842,5EM,39.13062201,1065.232521,15674.98328
England,4,2011,49.0251411,5D9,44.02257568,104.0533607,820.4207286
England,1,2011,2.0,5MV,2.0,13.0,48.0
England,3,2012,15.0064907,5LA,15.0064907,305.1319775,2446.057984
England,4,2011,0.0,5NK,0.0,9.0,1433.0
England,1,2011,5.0,5M7,5.0,11.0,71.0
England,4,2012,0.0,5P6,0.0,1.0,250.0
England,1,2013,0.0,5EM,0.0,4.0,123.0
England,2,2011,7.0,5NN,5.0,3.0,17.0
England,3,2011,11.0,5PA,10.0,86.01903996,2100.285331
England,3,2013,0.0,5D9,0.0,0.0,1615.0
England,1,2013,0.0,5N5,0.0,0.0,5800.0
England,3,2013,1.0,5CQ,1.0,0.0,262.0
England,2,2012,0.0,5M2,0.0,525.8675261,5323.149441
England,2,2011,0.0,5A8,0.0,0.0,5060.725443
England,4,2012,32.02910855,5M3,28.02546998,720.6761596,14744.01014
England,1,2012,0.0,5K6,0.0,57.0,450.0
England,1,2012,2.0,5ET,2.0,25.0,371.0
England,1,2012,0.0,5FL,0.0,0.0,430.0
England,1,2011,8.0,5ND,8.0,80.0,1013.0
England,4,2011,5.056179775,5KF,4.04494382,32.07599093,1090.870832
England,4,2011,8.0,5KM,5.0,39.0,1058.0
England,3,2013,62.0,5PQ,54.0,2151.0,45797.0
England,3,2012,0.0,5J6,0.0,56.0,749.0
England,1,2012,0.0,5D7,0.0,1.0,876.0
England,3,2012,0.0,5PJ,0.0,440.3483462,6033.773135
England,3,2012,0.0,5J5,0.0,1.0,103.0
England,2,2013,61.0,5QP,36.0,471.0,3677.0
England,4,2012,49.01227763,5N2,42.01052368,1292.515004,32199.40928
England,1,2013,9.0,5KM,6.0,27.0,899.0
England,2,2011,0.0,5PA,0.0,2.0,114.0
England,2,2011,61.00008499,5P5,50.00008499,2022.125074,54183.95364
England,4,2012,15.0,5N4,12.0,9.0,60.0
England,2,2012,0.0,5PH,0.0,1.0,55.0
England,3,2013,0.0,5CN,0.0,2.0,80.0
England,3,2011,35.0,5K7,31.0,763.0,16111.0
England,3,2012,0.0,5PF,0.0,0.0,430.1932801
England,1,2011,0.0,5CN,0.0,328.0,2720.0
England,1,2013,0.0,5KG,0.0,0.0,490.0
England,1,2012,0.0,5KL,0.0,0.0,797.0
England,1,2011,0.0,5K6,0.0,49.0,471.0
England,2,2013,0.0,5N4,0.0,0.0,839.0
England,2,2013,0.0,5PK,0.0,6.00170503,1330.377948
England,4,2013,0.0,5AT,0.0,0.0,727.0
England,4,2013,0.0,5NP,0.0,51.00689935,1119.15138
England,2,2013,0.0,5PL,0.0,0.0,790.0
England,3,2012,4.0,5L3,3.0,19.0,101.0
England,4,2012,0.0,5LG,0.0,5.0,1306.0
England,3,2011,0.0,5MD,0.0,39.00968463,563.1398063
England,2,2012,11.0,5PW,9.0,49.0,1072.342879
England,1,2012,0.0,5QG,0.0,1.0,132.0
England,3,2013,0.0,5P5,0.0,0.0,2637.0
England,1,2011,92.03953588,5J4,82.03523851,153.0657499,991.4258702
England,3,2013,0.0,5EF,0.0,0.0,36.0
England,3,2011,0.0,TAL,0.0,0.0,2821.0
England,3,2012,22.0,5CN,19.0,95.0,656.0
England,4,2011,43.0,5K7,43.0,422.0,4195.0
England,1,2013,50.0,5M2,28.0,69.0,837.0
England,1,2013,51.0,5N9,47.0,1155.0,25294.0
England,3,2011,0.0,5QG,0.0,0.0,754.0
England,3,2011,0.0,5PV,0.0,613.0,6686.0
England,1,2013,7.0,5QW,4.0,23.0,609.0
England,1,2011,0.0,5A7,0.0,1.0,68.0
England,1,2013,0.0,5PK,0.0,1.0,1225.0
England,4,2011,5.0,5MV,4.0,34.0,1116.0
England,3,2013,0.0,5QM,0.0,739.0,8075.0
England,4,2012,56.04805836,5M7,54.04634199,446.3827505,4029.455053
England,4,2013,0.0,5AT,0.0,467.0,7469.0
England,2,2012,4.0,5N9,3.0,106.0954168,2143.66042
England,2,2013,4.0,5LE,4.0,65.0,859.0
England,3,2011,0.0,5F1,0.0,0.0,4342.0
England,3,2012,25.0,5J9,19.0,298.092385,4982.401906
England,3,2012,0.0,5A8,0.0,12.0,1082.0
England,3,2012,0.0,5J4,0.0,0.0,345.2395279
England,2,2011,0.0,5QA,0.0,0.0,989.0403739
England,4,2013,0.0,5KF,0.0,0.0,427.0
England,3,2011,0.0,5MV,0.0,0.0,405.0
England,4,2011,0.0,5NQ,0.0,0.0,3422.244324
England,2,2011,4.0,5L3,4.0,5.0,48.0
England,3,2012,0.0,5QQ,0.0,0.0,17820.06499
England,3,2012,0.0,5QC,0.0,0.0,2550.88833
England,1,2013,0.0,5QH,0.0,933.0,9457.0
England,2,2011,31.0,5P1,28.0,287.0,2114.0
England,3,2012,0.0,5JX,0.0,4.0,76.0
England,2,2011,0.0,5N7,0.0,2.0,569.0
England,2,2011,66.0,5JE,59.0,128.0,1094.0
England,2,2011,0.0,5PN,0.0,322.0,3726.0
England,1,2011,0.0,5NN,0.0,472.0,6197.0
England,4,2011,3.0,5LD,3.0,59.0,1139.0
England,2,2011,84.01897612,5MX,69.01558246,901.1906749,12698.82582
England,1,2012,23.0,5QG,20.0,317.0,2232.0
England,1,2013,12.0,5FL,11.0,64.0,622.0
England,2,2013,0.0,5D9,0.0,127.0,2620.0
England,3,2011,0.0,5K6,0.0,4.0,59.0
England,2,2011,47.0,5D8,40.0,561.0,7247.0
England,1,2011,63.0,5LF,54.0,679.0,4284.0
England,4,2013,0.0,5NJ,0.0,38.0,853.0
England,4,2012,31.0,5PV,28.0,248.0,2165.0
England,4,2012,65.0111703,5N8,55.0094518,294.0505242,2960.508679
England,1,2011,111.0286452,5NY,87.02245161,281.0725161,2155.556129
England,4,2012,1.0,5F1,1.0,39.02302243,1345.590396
England,3,2011,0.0,5LQ,0.0,4.001152406,6669.92106
England,2,2011,0.0,5J2,0.0,339.0364046,4724.507302
England,2,2013,2.0,5H8,2.0,425.0,6097.0
England,2,2013,0.0,5QM,0.0,1.0,70.0
England,1,2013,14.0,5A3,14.0,666.0,14931.0
England,2,2011,0.0,5QK,0.0,791.0477369,8163.492637
England,3,2011,6.0,5N7,6.0,9.0,10.0
England,3,2012,0.0,5MK,0.0,0.0,470.0
England,1,2011,0.0,TAK,0.0,0.0,55.0
England,2,2011,0.0,5L3,0.0,547.0471592,7227.623071
England,2,2013,6.0,5N9,5.0,80.0,1959.0
England,2,2011,0.0,5CN,0.0,0.0,354.0
England,4,2013,65.012749,5MX,63.0123506,884.0967374,14937.21749
England,2,2013,4.0,5NG,4.0,66.0,2015.0
England,3,2012,1.0,5EF,1.0,13.0,563.0
England,3,2013,0.0,5QP,0.0,76.10721003,1356.911442
England,1,2012,1.0,5CQ,1.0,33.0,489.0
England,1,2011,0.0,5A4,0.0,0.0,292.0
England,3,2012,39.0,5C3,38.0,306.0,2432.0
England,3,2013,0.0,5QE,0.0,1.000052094,15061.78459
England,4,2013,1.0,5LA,1.0,1.0,3851.0
England,1,2013,1.000040229,5QE,1.000040229,1213.048797,16193.65142
England,2,2013,0.0,5PG,0.0,1.0,65.0
England,4,2012,52.05450734,5QW,39.0408805,365.3874704,9539.56668
England,2,2013,0.0,5HX,0.0,2.0,7597.0
England,3,2013,0.0,5QL,0.0,3.0,157.0
England,3,2011,0.0,5NX,0.0,51.01274363,996.2488756
England,4,2011,0.0,5K6,0.0,391.0,4687.0
England,4,2013,6.0,5J2,6.0,32.0,857.0
England,1,2011,9.1125,5QP,6.075,103.0375,2472.425
England,4,2011,0.0,5P2,0.0,0.0,142.0
England,3,2011,0.0,5P7,0.0,0.0,520.0
England,4,2013,8.0,5PX,7.0,12.0,83.0
England,4,2012,0.0,5NW,0.0,666.6540863,7562.419853
England,2,2011,0.0,5L3,0.0,2.0,112.0
England,2,2011,0.0,5H1,0.0,0.0,43.0
England,3,2013,39.0,5M7,38.0,912.0,20709.0
England,3,2012,0.0,5MV,0.0,0.0,29.0
England,4,2011,0.0,5K9,0.0,2.000269215,7037.947234
England,1,2013,8.0,5M3,6.0,44.0,952.0
England,3,2012,30.00028514,5P8,24.00028514,868.0540303,12201.66953
England,3,2012,0.0,5QP,0.0,4.0,121.0
England,2,2012,0.0,5LE,0.0,1.0,36.0
England,2,2011,0.0,5LA,0.0,0.0,137.0
England,3,2011,4.0,5QL,3.0,138.0512926,2618.606864
England,4,2013,11.0,5NH,10.0,14.0,110.0
England,4,2013,0.0,5PX,0.0,0.0,653.0463252
England,1,2012,0.0,5F5,0.0,0.0,52.0
England,1,2012,41.01382799,5QK,34.01146712,1016.072513,18201.56189
England,4,2012,5.0,5HX,4.0,84.01002038,1800.163553
England,4,2011,192.0606061,5PG,175.0552118,1120.137078,21445.73919
England,3,2011,20.01999001,TAK,19.01899051,457.2138931,10755.94303
England,4,2013,0.0,5C5,0.0,0.0,414.0
England,3,2012,10.0,5QQ,9.0,134.1248028,4008.952461
England,3,2013,7.0,5NY,4.0,126.0122197,5027.318834
England,2,2012,77.13577991,5PM,65.11411056,1223.478385,31742.70435
England,1,2013,20.0,5K3,20.0,115.0,904.0
England,3,2012,3.0,5H8,3.0,45.04273504,1110.651709
England,4,2013,6.0,5FE,5.0,7.0,28.0
England,3,2013,0.0,5NL,0.0,2.00010018,8965.449058
England,2,2013,0.0,5GC,0.0,0.0,43.0
England,4,2011,104.0194356,5M1,97.01812745,429.0801719,4041.755186
England,4,2012,1.0,5F1,1.0,0.0,5.0
England,4,2011,0.0,5M8,0.0,7.0,735.0
England,2,2011,13.0,5NW,10.0,9.0,53.0
England,3,2013,0.0,5KG,0.0,0.0,498.0
England,2,2011,33.0,5PT,27.0,314.0,2706.0
England,1,2012,1.0,5J5,1.0,3.0,862.0
England,4,2011,0.0,5A9,0.0,16.0,1514.0
England,4,2012,9.0,5QF,6.0,67.0,1926.050683
England,1,2012,0.0,5NN,0.0,29.0,466.0
England,2,2011,45.0,5M2,38.0,74.0,785.0
England,3,2012,0.0,5F5,0.0,47.10267613,700.5270344
England,2,2012,43.01873638,5D8,38.01655773,150.0653595,1201.523312
England,1,2012,90.0,5MD,85.0,1207.0,22791.0
England,4,2011,84.0,5NG,71.0,1353.166437,24723.71425
England,3,2012,0.0,5K6,0.0,1.0,65.0
England,2,2012,2.017094017,5HY,1.008547009,19.16239316,123.042735
England,2,2013,3.0,5A5,3.0,19.0,1199.0
England,1,2011,0.0,5AT,0.0,33.0,1006.0
England,4,2011,36.0,5CN,28.0,93.0,719.0
England,4,2012,5.0,5KL,4.0,8.0,67.0
England,4,2012,4.0,5P6,4.0,34.0,145.0
England,3,2013,0.0,TAL,0.0,2.0,526.0
England,4,2011,10.05128851,5QE,10.05128851,101.0927929,3022.971166
England,2,2012,6.176470588,5C2,5.147058824,91.51697387,1426.087281
England,3,2011,8.0,TAC,8.0,45.00928715,1145.146837
England,3,2012,10.03391473,5A3,9.030523256,120.4069767,1218.117248
England,2,2012,0.0,5J9,0.0,13.03937008,301.9115688
England,2,2012,0.0,5P7,0.0,0.0,6850.177546
England,2,2013,1.0,5NY,1.0,895.0,12181.0
England,4,2011,0.0,5KF,0.0,26.0085752,552.1820581
England,1,2013,0.0,5P8,0.0,0.0,4434.0
England,3,2012,0.0,5QK,0.0,0.0,715.2998442
England,4,2012,0.0,5LC,0.0,22.03717786,506.8550908
England,4,2013,80.0,5KL,71.0,368.0,3042.0
England,3,2011,66.01211231,5PA,48.00880896,347.0636814,2669.489815
England,1,2013,18.0,5ET,14.0,54.0,471.0
England,4,2013,0.0,5N3,0.0,0.0,1092.0
England,1,2011,0.0,5QD,0.0,0.0,130.0
England,2,2012,14.0,5NX,10.0,51.01509751,1596.627068
England,3,2013,39.0,5LD,33.0,627.0,4989.0
England,3,2012,24.02990654,5QW,23.02866044,96.11962617,948.1800623
England,4,2012,0.0,5NT,0.0,3.0,200.0
England,2,2011,8.0,5QC,8.0,6.0,77.0
England,3,2011,29.0,5A4,25.0,390.0,2080.0
England,2,2012,1.00296846,5C4,1.00296846,416.231911,5673.792579
England,4,2013,1.0,5J5,1.0,9.0,59.0
England,4,2012,1.0,5C5,1.0,26.0,108.0
England,3,2011,52.0,5QC,47.0,2631.168912,49653.1498
England,1,2011,92.0,5NJ,69.0,962.0,14447.22132
England,1,2011,0.0,5PW,0.0,1.0,92.0
England,2,2013,1.0,5LG,1.0,509.0,6789.0
England,4,2011,98.01293998,5QA,80.01078116,2007.138862,30460.96654
England,2,2011,0.0,5K9,0.0,1.0,123.0
England,2,2011,2.0,5LH,1.0,70.0,807.0
England,4,2011,0.0,5NG,0.0,0.0,932.0
England,4,2012,0.0,5N8,0.0,1069.271208,14011.55386
