object_id(long),reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc
2007.0,713275.0,2020/12/19 05:00:00+00,THE HUB LOUISVILLE,2235 FRANKFORT AVE,40206.0,2020/12/19 05:00:00+00,4,SURVEY
2008.0,713056.0,2020/12/18 05:00:00+00,BEEF JERKY OUTLET,9850 VON ALLMEN CT,40241.0,2020/12/18 05:00:00+00,4,SURVEY
2009.0,713255.0,2020/12/21 05:00:00+00,RESIDENCE INN,3500 SPRINGHURST COMMONS DR,40241.0,2020/12/21 05:00:00+00,4,SURVEY
2010.0,713276.0,2020/12/19 05:00:00+00,THE MANHATTAN PROJECT,2101 FRANKFORT AVE,40202.0,2020/12/19 05:00:00+00,4,SURVEY
2011.0,713256.0,2020/12/21 05:00:00+00,HILTON GARDEN INN,9850 PARK PLAZA AVE,40241.0,2020/12/21 05:00:00+00,4,SURVEY
2012.0,713605.0,2020/12/23 05:00:00+00,BREADWORKS,2204 DUNDEE RD,40205.0,2020/12/23 05:00:00+00,4,SURVEY
2013.0,713058.0,2020/12/18 05:00:00+00,DOMINO'S PIZZA #1430,10000 BROWNSBORO RD,40242.0,2020/12/18 05:00:00+00,4,SURVEY
2014.0,713863.0,2020/12/29 05:00:00+00,ARBY'S #263,3615 BARDSTOWN RD,40218.0,2020/12/29 05:00:00+00,4,SURVEY
2015.0,713294.0,2020/12/19 05:00:00+00,J GUMBO'S,2109 FRANKFORT AVE,40202.0,2020/12/19 05:00:00+00,4,SURVEY
2016.0,713257.0,2020/12/21 05:00:00+00,DRURY INN & SUITES LOUISVILLE NORTH,9599 BROWNSBORO RD,40241.0,2020/12/21 05:00:00+00,4,SURVEY
2017.0,713606.0,2020/12/23 05:00:00+00,TWIG AND LEAF,2122 BARDSTOWN RD,40205.0,2020/12/23 05:00:00+00,4,SURVEY
2018.0,713060.0,2020/12/18 05:00:00+00,LIMON Y SAL,10000 BROWNSBORO RD,40241.0,2020/12/18 05:00:00+00,4,SURVEY
2019.0,713878.0,2020/12/29 05:00:00+00,LOUISVILLE AIRPORT,600 TERMINAL DR,40202.0,2020/12/29 05:00:00+00,4,SURVEY
2020.0,713302.0,2020/12/19 05:00:00+00,OSAKA SUSHI BAR,2039 FRANKFORT AVE,40202.0,2020/12/19 05:00:00+00,4,SURVEY
2021.0,713258.0,2020/12/21 05:00:00+00,ALOFT LOUISVILLE EAST,10700 WESTPORT RD,40241.0,2020/12/21 05:00:00+00,4,SURVEY
2022.0,713607.0,2020/12/23 05:00:00+00,RAFFERTY'S RESTAURANT & BAR,988 BRECKENRIDGE LN,40207.0,2020/12/23 05:00:00+00,4,SURVEY
2023.0,713061.0,2020/12/18 05:00:00+00,SHIRAZ MEDITERRANEAN GRILL,4614 CHAMBERLAIN LN,40241.0,2020/12/18 05:00:00+00,4,SURVEY
2024.0,713879.0,2020/12/29 05:00:00+00,WHITE CASTLE #7,105 E MARKET ST,40202.0,2020/12/29 05:00:00+00,4,SURVEY
2025.0,713310.0,2020/12/19 05:00:00+00,VARANESE FUSION RESTAURANT,2106 FRANKFORT AVE,40202.0,2020/12/19 05:00:00+00,4,SURVEY
2026.0,713305.0,2020/12/21 05:00:00+00,WICKS PIZZA,3348 HIKES LN,40220.0,2020/12/21 05:00:00+00,4,SURVEY
2027.0,713608.0,2020/12/23 05:00:00+00,BEARNO'S,2900 TAYLORSVILLE RD,40205.0,2020/12/23 05:00:00+00,4,SURVEY
2028.0,713062.0,2020/12/18 05:00:00+00,CHIPOTLE,10333 WESTPORT RD,40241.0,2020/12/18 05:00:00+00,4,SURVEY
2029.0,713911.0,2020/12/30 05:00:00+00,BEST STOP FOOD MART,9200 BLUE LICK RD,40229.0,2020/12/30 05:00:00+00,4,SURVEY
2030.0,713320.0,2020/12/19 05:00:00+00,CLIFTON 1ST LIQUOR SHOP,1904 FRANKFORT AVE,40202.0,2020/12/19 05:00:00+00,4,SURVEY
2031.0,713306.0,2020/12/21 05:00:00+00,CULVER'S OF LOUISVILLE,4630 S HURSTBOURNE PKWY,40299.0,2020/12/21 05:00:00+00,4,SURVEY
2032.0,713609.0,2020/12/23 05:00:00+00,OISHII SUSHI TEMPURA & TERIYAKI,2810 TAYLORSVILLE RD,40205.0,2020/12/23 05:00:00+00,4,SURVEY
2033.0,713063.0,2020/12/18 05:00:00+00,GOURMET PROVISIONS,9407 WESTPORT RD STE 118,40241.0,2020/12/18 05:00:00+00,4,SURVEY
2034.0,713912.0,2020/12/30 05:00:00+00,DOUBLE DRAGON,9204 BLUE LICK RD,40229.0,2020/12/30 05:00:00+00,4,SURVEY
2035.0,713331.0,2020/12/19 05:00:00+00,MELLWOOD TAVERN,1801 BROWNSBORO RD,40202.0,2020/12/19 05:00:00+00,4,SURVEY
2036.0,713309.0,2020/12/21 05:00:00+00,BURGER KING #587,4620 S HURSTBOURNE PKWY,40299.0,2020/12/21 05:00:00+00,4,SURVEY
2037.0,713611.0,2020/12/24 05:00:00+00,FUN FOOD KITCHEN,4104 MURPHY LN,40241.0,2020/12/24 05:00:00+00,4,SURVEY
2038.0,713064.0,2020/12/18 05:00:00+00,BASKIN ROBBINS,9407 WESTPORT RD,40241.0,2020/12/18 05:00:00+00,4,SURVEY
2039.0,713914.0,2020/12/30 05:00:00+00,PIC PAC,9304 BLUE LICK RD,40229.0,2020/12/30 05:00:00+00,4,SURVEY
2040.0,713333.0,2020/12/19 05:00:00+00,BIG AL'S BEERITAVILLE,1715 MELLWOOD AVE,40202.0,2020/12/19 05:00:00+00,4,SURVEY
2041.0,713311.0,2020/12/21 05:00:00+00,MEIJER #160 GAS,4600 S HURSTBOURNE PKWY,40299.0,2020/12/21 05:00:00+00,4,SURVEY
2042.0,713612.0,2020/12/25 05:00:00+00,WALGREENS #7643,9801 BROWNSBORO RD,40241.0,2020/12/25 05:00:00+00,4,SURVEY
2043.0,713065.0,2020/12/18 05:00:00+00,DOMINO'S PIZZA #1425,9409 WESTPORT RD,40222.0,2020/12/18 05:00:00+00,4,SURVEY
2044.0,713916.0,2020/12/30 05:00:00+00,L & N BUILDING,908 WEST BROADWAY,40202.0,2020/12/30 05:00:00+00,4,SURVEY
2045.0,713335.0,2020/12/19 05:00:00+00,GOLD BAR,1601 STORY AVE,40202.0,2020/12/19 05:00:00+00,4,SURVEY
2046.0,713312.0,2020/12/21 05:00:00+00,COLD STONE CREAMERY,976 BRECKENRIDGE LN,40207.0,2020/12/21 05:00:00+00,4,SURVEY
