peoplewithcontactwithinreviewperiod,clusterdays,maxcontactstoinitialclusterassignment,mindaysinendedclusterepisodes,maxdaystoinitialclusterassignment,dischargesfromhospitalnetfollowedupwithin_sevendays,oncpa,clusterepisodesendednetwith_ho_nos
210,8550,5,30,91,*,*,*
55,2490,*,*,*,*,8.4,*
835,25310,2,1,84,*,3,15
*,70,*,*,*,*,*,*
10,285,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,25,*,*,*,*,*,*
255,8310,7,6,18,*,14.4,*
*,30,*,*,*,*,*,*
-,20,*,*,*,*,*,*
170,5180,*,4,*,*,56.1,10
390,14865,23,1,712,*,4.7,*
80,2610,1,6,26,*,13.1,20
5,220,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,10,*,*,*,*,*,*
15,575,*,*,*,*,44.4,*
35,1190,*,*,*,*,*,*
*,150,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,45,*,*,*,*,*,*
55,2105,31,1,81,*,*,5
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
25,985,*,*,*,*,59.4,*
*,30,*,*,*,*,*,*
-,20,*,*,*,*,*,*
5,210,*,*,*,*,*,*
*,30,*,*,*,*,*,*
110,3810,*,46,*,*,*,*
20,765,6,1,51,5,*,20
565,17320,4,14,300,*,75.3,5
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
5,125,*,*,*,*,*,*
135,4140,*,*,*,*,88.4,*
10,375,*,*,*,*,*,*
50,1850,*,-,*,*,14.8,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
5,330,-,*,-,*,*,*
440,14140,*,1,*,10,67.2,*
*,120,*,*,*,*,*,*
*,30,*,*,*,*,*,*
210,6770,9,2,22,*,2.6,5
*,90,*,*,*,*,*,*
170,5305,6,1,868,*,*,*
180,5990,5,1,68,*,36.8,10
*,30,*,*,*,*,*,*
70,2400,4,9,21,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,120,*,*,*,*,*,*
25,875,5,2,63,*,*,*
10,375,*,*,*,*,57.1,*
*,30,*,*,*,*,*,*
*,105,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,120,*,*,*,*,*,*
325,11985,*,*,*,*,20,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
240,7260,*,46,*,*,71.9,10
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,330,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,150,*,*,*,*,*,*
*,95,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
80,3875,2,1,4,*,3.9,5
*,145,*,*,*,*,100,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
50,1550,*,20,*,*,24.1,*
*,20,*,*,*,*,*,*
*,*,*,*,*,*,*,*
40,1300,*,7,*,*,*,5
*,150,*,*,*,*,*,*
*,30,*,*,*,*,*,*
160,5010,*,1,*,*,54.5,10
*,95,*,*,*,*,*,*
35,1165,*,*,*,*,25,*
65,2660,*,30,*,*,27,*
*,90,*,*,*,*,*,*
120,3735,*,157,*,*,19.8,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
245,7725,*,2,*,*,69,10
*,30,*,*,*,*,*,*
*,35,*,*,*,*,*,*
80,3250,4,1,219,*,*,15
*,105,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,95,*,*,*,*,*,*
*,*,*,*,*,*,*,*
215,7320,*,22,*,*,*,10
20,780,2,*,13,*,*,*
*,80,*,*,*,*,*,*
*,*,*,*,*,*,*,*
340,13005,6,2,111,*,26.7,*
15,505,*,46,*,*,*,*
*,30,-,*,-,*,*,*
*,65,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
430,12895,16,11,323,*,13.4,10
*,*,*,*,*,*,*,*
555,18800,4,1,234,*,2.8,15
55,1615,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
85,2540,*,116,*,*,13.1,*
*,*,*,*,*,*,*,*
190,5585,3,1,385,*,17,15
*,120,*,*,*,*,*,*
35,1050,*,*,*,*,82.9,*
*,*,*,*,*,*,*,*
65,2230,*,1,*,*,21.9,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
420,12780,5,8,101,*,4.4,30
*,60,*,*,*,*,*,*
20,1080,*,*,*,*,16.7,*
*,30,*,*,*,*,*,*
40,1480,*,9,*,*,10.2,*
55,1665,*,7,*,*,65.6,*
*,*,*,*,*,*,*,*
*,55,*,*,*,*,*,*
15,435,*,*,*,*,*,*
45,1970,17,3,16,15,57.4,10
285,8380,*,38,*,*,75,15
*,30,-,*,-,*,*,*
*,60,*,*,*,*,*,*
10,415,*,*,*,*,*,*
*,90,*,*,*,*,*,*
105,4400,*,3,*,5,59.6,10
-,*,*,*,*,*,*,*
*,90,*,*,*,*,*,*
240,7830,7,1,581,*,*,*
200,6215,92,132,88,*,54.5,*
-,*,*,*,*,*,*,*
25,910,*,-,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
10,345,*,*,*,*,*,*
35,1160,*,*,*,*,*,*
95,3205,*,3,*,*,6.7,5
15,420,*,*,*,*,62.5,*
110,3640,4,4,654,*,9.2,10
795,34515,28,-,392,*,39.6,40
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
20,755,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,450,*,*,*,*,100,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
-,30,*,*,*,*,*,*
535,16275,155,-,341,*,71.5,*
*,30,*,*,*,*,*,*
80,2520,*,16,*,*,32.5,5
100,3565,*,17,*,*,21.7,*
*,30,*,*,*,*,*,*
*,55,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,230,*,*,*,*,*,*
30,1230,*,1,*,5,47.4,30
15,1305,117,12,190,*,68.2,*
5,150,*,*,*,*,*,*
10,230,*,20,*,*,*,*
*,30,*,*,*,*,*,*
30,1050,*,*,*,*,93.3,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
-,25,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,405,*,*,*,*,*,*
10,670,-,*,-,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
10,365,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
1030,40470,7,-,809,5,6.2,10
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
255,7960,*,8,*,*,93.9,15
15,445,*,*,*,*,*,*
65,1985,*,*,*,*,93.9,*
75,2250,*,*,*,*,35.5,*
30,1225,*,1,*,*,*,10
*,30,*,*,*,*,*,*
80,3390,*,1,*,5,10.4,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
10,300,*,*,*,*,90,*
*,30,*,*,*,*,*,*
90,2765,*,*,*,*,82.6,*
*,60,*,*,*,*,*,*
145,4925,4,15,137,*,*,*
60,4610,*,*,*,*,29.5,*
145,4525,*,13,*,5,61.7,*
*,25,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,105,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
80,2380,*,*,*,*,81.3,*
90,2710,27,3,25,5,26.1,*
*,*,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
160,4785,*,*,*,*,13.6,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
10,345,*,*,*,*,83.3,*
40,1240,*,91,*,*,59,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
240,7665,*,12,*,*,63.5,5
65,2250,13,11,16,*,*,*
*,*,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,670,-,*,-,*,*,*
65,2045,*,*,*,*,13,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
500,15150,*,1,*,*,19.8,15
5,150,*,*,*,*,100,*
*,30,*,*,*,*,*,*
65,2220,*,2,*,*,17.6,5
*,60,*,*,*,*,*,*
5,230,*,*,*,*,*,*
715,34475,27,1,456,15,17,10
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
40,2070,*,4,*,*,25.8,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,85,*,*,*,*,*,*
20,685,*,99,*,*,47.6,*
*,90,*,*,*,*,*,*
55,2010,*,*,*,*,50.7,*
5,195,*,*,*,*,*,*
30,975,*,*,*,*,75.8,*
160,5205,9,3,99,*,7.2,15
*,*,*,*,*,*,*,*
*,120,*,*,*,*,*,*
*,30,*,*,*,*,*,*
5,255,*,17,*,*,*,5
180,5820,*,2,*,*,5.7,10
10,325,*,*,*,*,*,*
*,60,*,*,*,*,*,*
10,360,*,44,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
265,10350,13,2,88,*,4.8,5
*,30,*,*,*,*,*,*
495,15305,*,1,*,*,62.4,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,115,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,15,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
130,4230,*,1,*,*,62,*
65,3070,68,3,54,5,20.6,*
*,*,*,*,*,*,*,*
165,8780,*,17,*,5,11.6,15
-,15,*,*,*,*,*,*
165,4935,*,140,*,*,17.6,5
130,4065,*,*,*,*,71.7,*
*,35,*,*,*,*,*,*
210,6030,26,22,281,*,7.1,*
20,705,*,*,*,*,41.7,*
10,570,*,*,*,*,31.6,*
-,15,*,*,*,*,*,*
*,50,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,375,*,*,*,*,*,*
-,20,*,*,*,*,*,*
20,610,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
70,2020,*,3,*,*,15.9,*
5,135,-,*,-,*,*,*
*,110,*,*,*,*,*,*
715,24135,*,1,*,*,33,*
65,2190,*,1,*,*,68.9,*
2115,66830,10,1,296,*,3.7,65
*,180,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,10,*,*,*,*,*,*
85,4800,4,130,424,*,23.4,*
160,5125,2,39,172,*,*,10
*,30,*,*,*,*,*,*
480,15055,10,12,594,5,13.2,*
*,30,*,*,*,*,*,*
390,12420,21,3,66,*,21.6,*
150,4750,*,1,*,*,36.4,*
10,330,*,*,*,*,100,*
90,2890,*,*,*,*,30.2,*
*,60,*,*,*,*,*,*
240,7530,109,157,363,*,35.9,*
25,1270,4,1,27,*,36.1,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
415,14625,118,1,243,5,21.5,10
780,25780,16,16,185,*,33,35
295,9605,2,2,23,*,72.3,10
10,345,*,*,*,*,*,*
*,30,*,*,*,*,*,*
1235,38775,10,-,135,15,8.4,80
*,30,*,*,*,*,*,*
*,45,*,*,*,*,*,*
*,60,*,*,*,*,*,*
15,525,*,11,*,*,*,*
15,430,*,*,*,*,53.8,*
70,2175,43,2,38,*,79.2,5
5,130,*,*,*,*,*,*
490,63240,*,5,*,*,55.7,10
10,390,2,1,0,*,*,*
-,10,*,*,*,*,*,*
125,15690,2,*,32,*,9.1,*
95,4515,*,*,*,*,18.8,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,20,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
170,6595,107,4,171,*,6.7,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,20,*,*,*,*,*,*
35,1115,-,*,-,*,*,*
*,60,-,*,-,*,*,*
*,120,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,120,*,*,*,*,*,*
5,215,*,*,*,*,*,*
*,75,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
10,510,*,*,*,*,29.4,*
5440,185030,50,-,776,35,26,165
225,7735,9,4,470,*,19.8,20
100,3130,8,*,12,*,67.6,*
100,3265,*,*,*,*,38.5,*
*,30,*,*,*,*,*,*
20,745,12,1,3,*,30.8,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
5,325,*,*,*,*,75,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
50,1530,*,*,*,*,12,*
5,205,*,*,*,*,*,*
*,10,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
5,275,*,*,*,*,*,*
50,2075,*,5,*,*,18.5,*
*,105,*,*,*,*,*,*
275,9005,3,20,30,*,2.1,10
230,8505,7,1,453,*,2.8,20
-,5,*,*,*,*,*,*
95,3380,15,1,423,*,*,*
*,120,*,*,*,*,*,*
*,120,*,*,*,*,*,*
205,6510,10,1,41,*,2.2,10
-,25,*,*,*,*,*,*
*,30,*,*,*,*,*,*
5,230,*,*,*,*,*,*
85,2485,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
5,230,*,*,*,*,*,*
260,8365,5,2,49,*,25.1,10
35,1240,*,*,*,*,11.9,*
*,90,*,*,*,*,*,*
*,270,*,*,*,*,*,*
*,30,*,*,*,*,*,*
25,2650,*,*,*,*,18.9,*
145,4310,*,175,*,*,72.4,*
5,210,*,*,*,*,*,*
-,25,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
10,315,*,*,*,*,100,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
55,1790,9,5,6,*,12.5,10
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
55,2130,*,*,*,*,72.2,*
*,30,*,*,*,*,*,*
245,7515,*,1,*,*,55.8,*
375,11270,*,14,*,*,81.7,20
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
145,4400,5,24,182,*,22.6,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
65,2105,*,2,*,*,52.2,*
165,6115,*,1,*,*,8.1,5
765,23275,*,4,*,15,36.1,25
*,30,*,*,*,*,*,*
20,635,*,*,*,*,*,*
*,30,*,*,*,*,*,*
670,19655,29,1,495,*,37.4,35
55,1915,2,40,22,*,*,*
*,30,*,*,*,*,*,*
20,605,*,*,*,*,61.9,*
*,90,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
445,14260,6,2,78,*,8.6,25
295,9865,9,12,381,*,14.2,10
435,12870,15,1,48,*,10.9,15
420,12910,14,8,294,*,19.7,5
55,1690,3,8,0,*,19,*
*,40,*,*,*,*,*,*
365,11425,*,21,*,*,60.7,*
*,30,*,*,*,*,*,*
240,7320,6,8,403,*,61.1,15
*,30,*,*,*,*,*,*
495,16030,12,1,657,*,1.3,*
*,15,*,*,*,*,*,*
165,5695,*,1,*,*,3.2,*
*,*,*,*,*,*,*,*
10,335,*,*,*,*,*,*
*,30,*,*,*,*,*,*
165,4995,8,*,2,*,22.9,*
5,150,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,510,*,*,*,*,70.6,*
*,*,*,*,*,*,*,*
825,24710,6,1,210,5,29,15
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
20,925,*,28,*,*,*,5
5,435,*,*,*,*,73.3,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
2335,76245,5,7,163,*,0.7,30
40,1700,*,*,*,*,56.1,*
-,5,*,*,*,*,*,*
*,90,*,*,*,*,*,*
20,620,*,*,*,*,28.6,*
15,850,*,39,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
185,12685,10,164,644,*,12.1,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
5,175,*,2,*,*,*,*
*,90,*,*,*,*,*,*
25,810,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
90,3100,*,*,*,*,9.6,*
*,10,*,*,*,*,*,*
25,745,*,*,*,*,96,*
10,310,*,*,*,*,*,*
60,1875,*,-,*,*,60,5
50,2320,*,*,*,*,28.7,*
*,30,*,*,*,*,*,*
*,40,*,*,*,*,*,*
30,1190,*,8,*,*,61.5,5
*,60,*,*,*,*,*,*
*,630,*,*,*,*,*,*
*,270,*,*,*,*,*,*
155,4820,9,7,12,*,62.5,*
150,5925,8,20,503,*,30.9,*
*,*,*,*,*,*,*,*
140,4615,42,13,51,*,11.5,*
*,30,*,*,*,*,*,*
10,730,*,7,*,*,65.2,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,210,*,*,*,*,*,*
*,60,*,*,*,*,*,*
80,2625,22,13,105,*,70.2,*
*,120,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,120,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,35,*,*,*,*,*,*
35,1010,*,2,*,*,40,*
*,35,*,*,*,*,*,*
35,1105,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
25,1055,*,*,*,*,*,*
*,90,*,*,*,*,*,*
60,2355,2,*,10,*,22.9,*
*,30,*,*,*,*,*,*
1520,45190,29,1,495,10,33,50
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
20,895,16,1,572,*,*,5
*,145,*,*,*,*,*,*
*,125,*,*,*,*,*,*
*,30,*,*,*,*,*,*
20,625,*,22,*,*,36.8,*
*,30,*,*,*,*,*,*
15,435,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
55,1795,*,*,*,*,13.3,*
115,4620,106,2,58,*,22.2,*
45,1405,3,7,144,*,17,*
*,30,*,*,*,*,*,*
490,15965,14,1,198,*,26.6,*
*,30,*,*,*,*,*,*
120,3715,*,*,*,*,16.7,*
260,8845,8,*,32,*,24.8,*
45,1865,*,*,*,*,*,*
30,755,8,*,101,*,*,*
10,265,*,*,*,*,*,*
*,*,*,*,*,*,*,*
820,24485,6,1,210,5,28.9,15
125,4275,*,*,*,*,19.7,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,85,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,10,*,*,*,*,*,*
*,120,*,*,*,*,*,*
*,30,*,*,*,*,*,*
10,365,*,*,*,*,*,*
*,165,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
225,9080,*,1,*,*,95,10
*,30,*,*,*,*,*,*
595,17815,2,301,1,*,84.4,10
25,1070,2,1,46,*,17.6,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,25,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,30,*,*,*,*,*,*
2570,77115,136,2,176,10,33.9,85
75,2295,*,*,*,*,83.3,*
*,60,*,*,*,*,*,*
95,3095,*,396,*,*,29.7,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
130,6985,37,*,71,*,5.1,*
405,12795,44,12,42,5,49.8,10
25,825,*,*,*,*,25.9,*
15,700,*,*,*,*,*,*
*,150,*,*,*,*,*,*
330,10075,31,*,483,*,66.4,*
*,30,*,*,*,*,*,*
6785,235355,35,-,615,50,27.5,140
*,30,*,*,*,*,*,*
140,4550,2,1,64,*,6.8,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
135,4265,12,*,69,*,37.5,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
210,8670,*,119,*,*,*,*
50,1565,*,233,*,*,66,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
10,540,*,*,*,*,44.4,*
*,30,*,*,*,*,*,*
*,50,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
25,1115,*,7,*,*,*,*
*,30,*,*,*,*,*,*
5,195,*,*,*,*,*,*
755,24065,6,172,37,*,0.7,10
*,60,*,*,*,*,*,*
95,3725,4,21,15,*,55.6,5
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
5,300,*,*,*,*,50,*
*,*,*,*,*,*,*,*
-,25,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,20,*,*,*,*,*,*
90,2800,*,12,*,*,83.7,*
*,30,*,*,*,*,*,*
-,25,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,*,*,*,*,*,*,*
5,225,*,*,*,*,*,*
*,180,*,*,*,*,*,*
*,45,*,*,*,*,*,*
*,30,*,*,*,*,*,*
70,2745,11,1,256,*,12.2,*
*,30,-,*,-,*,*,*
*,*,*,*,*,*,*,*
800,24130,*,*,*,*,88.3,*
5,190,*,*,*,*,*,*
*,90,*,*,*,*,*,*
30,895,5,*,71,*,81.3,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
-,10,*,*,*,*,*,*
5,330,*,*,*,*,*,*
35,1175,*,*,*,*,18.9,*
*,120,*,*,*,*,*,*
235,40720,10,1,731,*,3,10
*,30,*,*,*,*,*,*
170,5000,*,7,*,*,25.9,*
*,145,*,*,*,*,*,*
*,30,*,*,*,*,*,*
140,5145,*,1,*,*,12.4,*
-,*,*,*,*,*,*,*
215,6850,11,1,327,*,12.6,10
*,30,*,*,*,*,*,*
25,1085,*,9,*,*,77.8,5
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
10,570,*,1,*,*,42.1,*
*,*,*,*,*,*,*,*
-,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
90,3150,*,*,*,*,14.3,*
*,*,*,*,*,*,*,*
-,20,*,*,*,*,*,*
*,230,-,*,-,*,*,*
*,30,*,*,*,*,*,*
10,455,*,71,*,*,*,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,10,*,*,*,*,*,*
55,1915,-,*,-,*,*,*
*,*,*,*,*,*,*,*
15,355,10,7,4,*,*,*
*,180,*,*,*,*,*,*
90,3130,31,1,45,10,46.2,*
*,60,*,*,*,*,*,*
30,990,*,*,*,*,79.4,*
*,30,*,*,*,*,*,*
70,2025,5,6,20,*,*,*
*,*,*,*,*,*,*,*
420,12755,*,1,*,5,84.8,25
165,4940,2,16,56,*,48.2,5
100,3170,*,64,*,*,97,*
35,1165,*,*,*,*,29.7,*
*,*,*,*,*,*,*,*
25,1680,-,*,-,*,19.6,*
*,30,*,*,*,*,*,*
*,95,*,*,*,*,*,*
35,990,*,*,*,*,91.4,*
*,50,*,*,*,*,*,*
5,235,*,*,*,*,*,*
65,4880,12,1,59,*,*,*
-,*,*,*,*,*,*,*
360,11220,*,*,*,5,38.2,*
10,1195,*,*,*,*,77.5,*
20,565,*,*,*,*,*,*
5,210,*,*,*,*,100,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
185,5615,4,36,70,*,69,5
*,10,*,*,*,*,*,*
*,30,*,*,*,*,*,*
30,1435,*,18,*,*,24,*
*,30,*,*,*,*,*,*
*,35,*,*,*,*,*,*
35,1230,*,75,*,*,51.4,*
*,*,*,*,*,*,*,*
*,55,*,*,*,*,*,*
75,2520,*,8,*,*,58.3,*
2545,80400,71,-,594,15,31.9,95
25,835,*,*,*,*,79.3,*
*,*,*,*,*,*,*,*
*,90,*,*,*,*,*,*
30,4615,5,*,177,*,8.7,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
5,200,*,*,*,*,*,*
780,23465,5,54,113,*,38.6,10
*,85,*,*,*,*,*,*
480,14930,3,1,165,*,42.2,5
*,*,*,*,*,*,*,*
85,3200,*,1,*,*,*,*
-,5,*,*,*,*,*,*
*,90,*,*,*,*,*,*
-,*,*,*,*,*,*,*
35,1320,-,*,-,*,*,*
10,700,*,7,*,*,54.5,*
30,985,*,*,*,*,51.5,*
*,145,*,*,*,*,*,*
20,580,-,*,-,*,*,*
*,215,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
5,275,*,*,*,*,83.3,*
5,315,*,*,*,*,*,*
635,19485,6,1,196,*,1.1,20
2730,124250,24,-,937,20,20.9,5
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,525,*,*,*,*,80,*
250,8290,*,*,*,*,42.2,*
*,30,*,*,*,*,*,*
55,1725,*,2,*,*,34.5,5
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
90,3015,*,7,*,*,11.8,*
135,4130,10,2,185,*,19.7,*
*,30,*,*,*,*,*,*
185,6015,12,9,111,*,65.4,5
1065,36470,42,18,543,*,33.1,45
*,*,*,*,*,*,*,*
100,2975,19,1,138,*,60.2,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
50,1545,*,*,*,*,46.4,*
*,*,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,60,*,*,*,*,*,*
20,740,*,*,*,*,68,*
*,60,-,*,-,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,780,*,*,*,*,73.1,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
140,4450,12,1,316,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
3950,123825,226,-,654,30,22.8,170
195,6015,*,12,*,*,56.7,10
