Id,Name,Year,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,FilmingLocations
tt0085794,The King of Comedy,1982,"Robert De Niro,Jerry Lewis,Diahnne Abbott","Robert De Niro,Jerry Lewis,Diahnne Abbott,Sandra Bernhard,Ed Herlihy,Lou Brown,Loretta Tupper,Peter Potulski,Vinnie Gonzales,Whitey Ryan,Doc Lawless,Marta Heflin,Katherine Wallach,Charles Kaleina,Richard Baratz",English,USA,109 min,7.8,"47,450","217 user,82 critic","Paramount Building, 1633 Broadway, New York City, New York, USA"
tt0076451,"New York, New York",1977,"Liza Minnelli,Robert De Niro,Lionel Stander","Liza Minnelli,Robert De Niro,Lionel Stander,Barry Primus,Mary Kay Place,Georgie Auld,George Memmoli,Dick Miller,Murray Moston,Leonard Gaines,Clarence Clemons,Kathi McGinnis,Norman Palmer,Adam David Winkler,Dimitri Logothetis",English,USA,155 min,6.7,"12,608","74 user,52 critic","Ballroom, Park Plaza Hotel - 607 S. Park View Street, Los Angeles, California, USA"
tt0989000,In Search of a Midnight Kiss,2007,"Scoot McNairy,Sara Simmonds,Brian McGuire","Scoot McNairy,Sara Simmonds,Brian McGuire,Kathleen Luong,Robert Murphy,Twink Caplan,Bret Roberts,Ann Chatterton,Cindy Drummond,Giorgio Pierangeli,Michael Pierangeli,Bruce Jay,Stephanie Feury,Julie Levin-Pierangeli,Kennedy Rich-Collins",English,USA,90 min,7.3,"6,956","43 user,85 critic","Austin, Texas, USA"
tt0094947,Dangerous Liaisons,1988,"Glenn Close,John Malkovich,Michelle Pfeiffer","Glenn Close,John Malkovich,Michelle Pfeiffer,Swoosie Kurtz,Keanu Reeves,Mildred Natwick,Uma Thurman,Peter Capaldi,Joe Sheridan,Valerie Gogan,Laura Benson,Joanna Pavlis,Nicholas Hawtrey,Paulo Abel Do Nascimento,François Lalande",English,"USA,UK",119 min,7.7,"50,361","139 user,46 critic","Hôtel de Sully, Paris 4, Paris, France"
tt0088680,After Hours,1985,"Griffin Dunne,Rosanna Arquette,Verna Bloom","Griffin Dunne,Rosanna Arquette,Verna Bloom,Tommy Chong,Linda Fiorentino,Teri Garr,John Heard,Cheech Marin,Catherine O'Hara,Dick Miller,Will Patton,Robert Plunket,Bronson Pinchot,Rocco Sisto,Larry Block",English,USA,97 min,7.7,"36,302","175 user,79 critic","128 Spring Street, Soho, Manhattan, New York City, New York, USA"
tt0092005,Stand by Me,1986,"Wil Wheaton,River Phoenix,Corey Feldman","Wil Wheaton,River Phoenix,Corey Feldman,Jerry O'Connell,Kiefer Sutherland,Casey Siemaszko,Gary Riley,Bradley Gregg,Jason Oliver,Marshall Bell,Frances Lee McCain,Bruce Kirby,William Bronder,Scott Beach,Richard Dreyfuss",English,USA,89 min,8.1,"248,241","563 user,95 critic","380 South San Rafael Avenue, Pasadena, California, USA"
tt0758774,Body of Lies,2008,"Leonardo DiCaprio,Russell Crowe,Mark Strong","Leonardo DiCaprio,Russell Crowe,Mark Strong,Golshifteh Farahani,Oscar Isaac,Ali Suliman,Alon Aboutboul,Vince Colosimo,Simon McBurney,Mehdi Nebbou,Michael Gaston,Kais Nashif,Jamil Khoury,Lubna Azabal,Ghali Benlafkih","English,Arabic","USA,UK",128 min,7.1,"162,343","259 user,236 critic","White House - 1600 Pennsylvania Avenue NW, Washington, District of Columbia, USA"
tt0493464,Wanted,2008,"Angelina Jolie,James McAvoy,Morgan Freeman","James McAvoy,Morgan Freeman,Angelina Jolie,Terence Stamp,Thomas Kretschmann,Common,Kristen Hager,Marc Warren,David O'Hara,Konstantin Khabenskiy,Dato Bakhtadze,Chris Pratt,Lorna Scott,Sophiya Haque,Brian Caspe",English,"USA,Germany",110 min,6.7,"282,420","709 user,315 critic","Sokolec, Czech Republic"
tt0442933,Beowulf,2007,"Ray Winstone,Crispin Glover,Angelina Jolie","Robin Wright,Anthony Hopkins,Paul Baker,John Bilezikjian,Rod D. Harbour,Brice Martin,Sonje Fortag,Sharisse Baker-Bernard,Charlotte Salt,Julene Renee,Jonny Rees,Rik Young,Sebastian Roché,Leslie Zemeckis,John Malkovich","English,Old English",USA,115 min,6.3,"136,443","503 user,287 critic","Culver Studios - 9336 W. Washington Blvd., Culver City, California, USA"
tt0120744,The Man in the Iron Mask,1998,"Leonardo DiCaprio,Jeremy Irons,John Malkovich","Leonardo DiCaprio,Jeremy Irons,John Malkovich,Gérard Depardieu,Gabriel Byrne,Anne Parillaud,Judith Godrèche,Edward Atterton,Peter Sarsgaard,Hugh Laurie,David Lowe,Brigitte Boucher,Matthew Jocelyn,Karine Belly,Emmanuel Guttierez","English,Italian","USA,France",132 min,6.4,"115,631","237 user,80 critic","Château de Pierrefonds, Pierrefonds, Oise, France"
tt0473709,The TV Set,2006,"David Duchovny,Sigourney Weaver,Ioan Gruffudd","David Duchovny,Sigourney Weaver,Ioan Gruffudd,Judy Greer,Fran Kranz,Lindsay Sloane,Justine Bateman,Lucy Davis,Willie Garson,M.C. Gainey,Wendle Josepher,Philip Rosenthal,David Doty,Matt Price,Simon Helberg",English,USA,88 min,6.7,"4,992","34 user,60 critic","Beverly Center - 8500 Beverly Blvd., Los Angeles, California, USA"
tt1028528,Death Proof,2007,"Kurt Russell,Zoë Bell,Rosario Dawson","Kurt Russell,Zoë Bell,Rosario Dawson,Vanessa Ferlito,Sydney Tamiia Poitier,Tracie Thoms,Rose McGowan,Jordan Ladd,Mary Elizabeth Winstead,Quentin Tarantino,Marcy Harriell,Eli Roth,Omar Doom,Michael Bacall,Monica Staggs",English,USA,113 min,7.1,"192,698","574 user,206 critic","Austin, Texas, USA"
tt0401792,Sin City,2005,"Mickey Rourke,Clive Owen,Bruce Willis","Jessica Alba,Devon Aoki,Alexis Bledel,Powers Boothe,Cara D. Briggs,Jude Ciccolella,Jeffrey J. Dashnaw,Rosario Dawson,Jesse De Luna,Benicio Del Toro,Jason Douglas,Michael Clarke Duncan,Tommy Flanagan,Christina Frankenfield,Rick Gomez",English,USA,124 min,8.1,"607,376","1,723 user,373 critic","Austin, Texas, USA"
tt0167404,The Sixth Sense,1999,"Bruce Willis,Haley Joel Osment,Toni Collette","Bruce Willis,Haley Joel Osment,Toni Collette,Olivia Williams,Trevor Morgan,Donnie Wahlberg,Peter Anthony Tambakis,Jeffrey Zubernis,Bruce Norris,Glenn Fitzgerald,Greg Wood,Mischa Barton,Angelica Page,Lisa Summerour,Firdous Bamji","English,Latin,Spanish",USA,107 min,8.2,"643,673","2,061 user,228 critic","Blue Bell, Pennsylvania, USA"
tt0102798,Robin Hood: Prince of Thieves,1991,"Kevin Costner,Morgan Freeman,Mary Elizabeth Mastrantonio","Kevin Costner,Morgan Freeman,Mary Elizabeth Mastrantonio,Christian Slater,Alan Rickman,Geraldine McEwan,Michael McShane,Brian Blessed,Michael Wincott,Nick Brimble,Soo Drouet,Daniel Newman,Daniel Peacock,Walter Sparrow,Harold Innocent",English,USA,143 min,6.9,"135,914","309 user,63 critic","Alnwick Castle, Alnwick, Northumberland, England, UK"
tt0281358,A Walk to Remember,2002,"Mandy Moore,Shane West,Peter Coyote","Shane West,Mandy Moore,Peter Coyote,Daryl Hannah,Lauren German,Clayne Crawford,Al Thompson,Paz de la Huerta,Jonathan Parks Jordan,Matt Lutz,David Andrews,David Lee Smith,Xavier Hernandez,Marisa Miller,Paula Jones",English,USA,101 min,7.4,"150,676","957 user,78 critic","North Carolina, USA"
tt1142988,The Ugly Truth,2009,"Katherine Heigl,Gerard Butler,Bree Turner","Katherine Heigl,Gerard Butler,Bree Turner,Eric Winter,Nick Searcy,Jesse D. Goins,Cheryl Hines,John Michael Higgins,Noah Matthews,Bonnie Somerville,John Sloman,Yvette Nicole Brown,Nate Corddry,Allen Maldonado,Steve Little",English,USA,96 min,6.5,"150,239","168 user,174 critic","1930 Rodney Drive, Los Angeles, California, USA"
tt0988595,27 Dresses,2008,"Katherine Heigl,James Marsden,Malin Akerman","Brian Kerwin,Charli Barcena,Peyton List,Jane Pfitsch,Katherine Heigl,Jennifer Lim,Brigitte Bourdeau,Judy Greer,Danielle Skraastad,Marilyn L. Costello,James Marsden,Michael Paul,Yetta Gottesman,Erin Fogel,Bern Cohen",English,USA,111 min,6.1,"113,941","153 user,174 critic","Broadway, Manhattan, New York City, New York, USA"
tt0815244,Sydney White,2007,"Amanda Bynes,Sara Paxton,Matt Long","Amanda Bynes,Sara Paxton,Matt Long,Jack Carpenter,Jeremy Howard,Crystal Hunt,Adam Hendershott,Danny Strong,Samm Levine,Libby Mintz,John Schneider,Arnie Pantoja,Donté Bonner,Brian Patrick Clarke,Lauren Leech",English,USA,108 min,6.3,"35,168","49 user,72 critic","Church Street Station - 129 W. Church Street, Orlando, Florida, USA"
tt0821640,Ghosts of Girlfriends Past,2009,"Matthew McConaughey,Jennifer Garner,Emma Stone","Matthew McConaughey,Jennifer Garner,Michael Douglas,Breckin Meyer,Lacey Chabert,Robert Forster,Anne Archer,Emma Stone,Daniel Sunjata,Noureen DeWulf,Rachel Boston,Camille Guaty,Amanda Walsh,Emily Baldoni,Catherine Haena Kim",English,USA,100 min,5.7,"63,078","101 user,146 critic","Brophy Elementary School, Framingham, Massachusetts, USA"
tt0817230,Valentine's Day,2010,"Julia Roberts,Jamie Foxx,Anne Hathaway","Jessica Alba,Kathy Bates,Jessica Biel,Bradley Cooper,Eric Dane,Patrick Dempsey,Hector Elizondo,Jamie Foxx,Jennifer Garner,Topher Grace,Anne Hathaway,Carter Jenkins,Ashton Kutcher,Queen Latifah,Taylor Lautner","English,Spanish,Russian,Italian",USA,125 min,5.8,"89,049","207 user,184 critic","The Original Los Angeles Flower Market - 754 Wall St, Los Angeles, California, USA"
tt0832266,"Definitely, Maybe",2008,"Ryan Reynolds,Rachel Weisz,Abigail Breslin","Ryan Reynolds,An Nguyen,Matthew Mason,Rick Derby,Sakina Jaffrey,Bob Wiltfong,Ryder Chasin,Fiona Lane,Dana Eskelson,Blake Benitez,Paulina Gerzon,Victoria Goldsmith,Ashtyn Greenstein,Ashley Grenier,Dylan Hartigan",English,"Germany,UK,USA,France",112 min,7.2,"121,416","165 user,158 critic","New York City, New York, USA"
tt0053291,Some Like It Hot,1959,"Marilyn Monroe,Tony Curtis,Jack Lemmon","Marilyn Monroe,Tony Curtis,Jack Lemmon,George Raft,Pat O'Brien,Joe E. Brown,Nehemiah Persoff,Joan Shawlee,Billy Gray,George E. Stone,Dave Barry,Mike Mazurki,Harry Wilson,Beverly Wills,Barbara Drew",English,USA,120 min,8.3,"159,364","340 user,179 critic","Coronado Beach, Coronado, California, USA"
tt0045152,Singin' in the Rain,1952,"Gene Kelly,Donald O'Connor,Debbie Reynolds","Gene Kelly,Donald O'Connor,Debbie Reynolds,Jean Hagen,Millard Mitchell,Cyd Charisse,Douglas Fowley,Rita Moreno",English,USA,103 min,8.4,"135,559","521 user,164 critic","Grauman's Chinese Theater - 6925 Hollywood Blvd., Hollywood, Los Angeles, California, USA"
tt0112864,Die Hard: With a Vengeance,1995,"Bruce Willis,Jeremy Irons,Samuel L. Jackson","Bruce Willis,Jeremy Irons,Samuel L. Jackson,Graham Greene,Colleen Camp,Larry Bryggman,Anthony Peck,Nicholas Wyman,Sam Phillips,Kevin Chamberlin,Sharon Washington,Stephen Pearlman,Michael Alexander Jackson,Aldis Hodge,Mischa Hausserman","English,German,Romanian",USA,131 min,7.6,"279,650","338 user,143 critic","72nd Street, Broadway, Manhattan, New York City, New York, USA"
tt1606378,A Good Day to Die Hard,2013,"Bruce Willis,Jai Courtney,Sebastian Koch","Bruce Willis,Jai Courtney,Sebastian Koch,Mary Elizabeth Winstead,Yuliya Snigir,Radivoje Bukvic,Cole Hauser,Amaury Nolasco,Sergey Kolesnikov,Roman Luknár,Zolee Ganxsta,Péter Takátsy,Pasha D. Lychnikoff,Megalyn Echikunwoke,Melissa Tang","English,Russian,Hindi",USA,98 min,5.3,"154,165","495 user,407 critic",Hungary
tt1046173,G.I. Joe: The Rise of Cobra,2009,"Dennis Quaid,Channing Tatum,Marlon Wayans","Adewale Akinnuoye-Agbaje,Christopher Eccleston,Grégory Fitoussi,Joseph Gordon-Levitt,Leo Howard,Karolina Kurkova,Byung-hun Lee,Sienna Miller,David Murray,Rachel Nichols,Kevin J. O'Connor,Gerald Okamura,Ray Park,Jonathan Pryce,Dennis Quaid","English,French,Scottish Gaelic","USA,Czech Republic",118 min,5.8,"165,153","534 user,248 critic",Arctic
tt0418279,Transformers,2007,"Shia LaBeouf,Megan Fox,Josh Duhamel","Shia LaBeouf,Megan Fox,Josh Duhamel,Tyrese Gibson,Rachael Taylor,Anthony Anderson,Jon Voight,John Turturro,Michael O'Neill,Kevin Dunn,Julie White,Amaury Nolasco,Zack Ward,Luis Echagarruga,Travis Van Winkle","English,Spanish",USA,144 min,7.1,"480,946","1,766 user,396 critic","Cesar E Chavez Avenue Viaduct, Downtown, Los Angeles, California, USA"
iron_man,Iron Man,2007 2008 2009,"Robert Downey Jr.,Gwyneth Paltrow,Terrence Howard","Robert Downey Jr.,Terrence Howard,Jeff Bridges,Gwyneth Paltrow,Leslie Bibb,Shaun Toub,Faran Tahir,Clark Gregg,Bill Smitrovich,Sayed Badreya,Paul Bettany,Jon Favreau,Peter Billingsley,Tim Guinee,Will Lyman","English,Persian,Urdu,Arabic,Hungarian",USA,,"7.7/10,7.5/10","624,108","1,025 user,479 critic","Palmdale Regional Airport, Palmdale, California, USA"
tt1843866,Captain America: The Winter Soldier,2014,"Chris Evans,Samuel L. Jackson,Scarlett Johansson","Chris Evans,Samuel L. Jackson,Scarlett Johansson,Robert Redford,Sebastian Stan,Anthony Mackie,Cobie Smulders,Frank Grillo,Maximiliano Hernández,Emily VanCamp,Hayley Atwell,Toby Jones,Stan Lee,Callan Mulvey,Jenny Agutter",English,USA,136 min,7.8,"408,904","712 user,555 critic","Los Angeles, California, USA"
tt1872181,The Amazing Spider-Man 2,2014,"Andrew Garfield,Emma Stone,Jamie Foxx","Andrew Garfield,Emma Stone,Jamie Foxx,Dane DeHaan,Colm Feore,Felicity Jones,Paul Giamatti,Sally Field,Embeth Davidtz,Campbell Scott,Marton Csokas,Louis Cancelmi,Max Charles,B.J. Novak,Sarah Gadon",English,USA,142 min,6.8,"286,834","1,051 user,487 critic","Ironhead Studio, Los Angeles, California, USA"
tt1628841,Independence Day: Resurgence,2016,"Maika Monroe,Liam Hemsworth,Joey King","Maika Monroe,Liam Hemsworth,Joey King,Charlotte Gainsbourg,William Fichtner,Jeff Goldblum,Bill Pullman,Vivica A. Fox,Sela Ward,Brent Spiner,Angelababy,Patrick St. Esprit,Ryan Cartwright,Grace Huang,Judd Hirsch",English,USA,,,,,"Albuquerque, New Mexico, USA"
tt0174480,Autumn in New York,2000,"Richard Gere,Winona Ryder,Anthony LaPaglia","Richard Gere,Winona Ryder,Anthony LaPaglia,Elaine Stritch,Vera Farmiga,Sherry Stringfield,Jill Hennessy,J.K. Simmons,Sam Trammell,Mary Beth Hurt,Kali Rocha,Steven Randazzo,Toby Poser,George Spielvogel III,Ranjit Chowdhry",English,USA,103 min,5.5,"19,163","180 user,100 critic","Central Park, Manhattan, New York City, New York, USA"
tt3379814,June,2015,"Casper Van Dien,Victoria Pratt,Eddie Jemison","Casper Van Dien,Victoria Pratt,Eddie Jemison,Addy Miller,Kennedy Brice,Aiden Flowers,Lance E. Nichols,Rachel Whitman Groves,Juliette Beavan,Kelly Lind,Theodora Greece,Carsen Flowers,Kevin Will,Cindy Hogan,Camden Flowers",English,USA,84 min,4.4,191,"2 user,9 critic","Baton Rouge, Louisiana, USA"
tt0358135,Shall We Dance,2004,"Richard Gere,Jennifer Lopez,Susan Sarandon","Richard Gere,Jennifer Lopez,Susan Sarandon,Lisa Ann Walter,Stanley Tucci,Anita Gillette,Bobby Cannavale,Omar Benson Miller,Tamara Hope,Stark Sands,Richard Jenkins,Nick Cannon,Sarah Lafleur,Onalee Ames,Diana Salvatore",English,USA,106 min,6.1,"33,428","207 user,117 critic","Chicago, Illinois, USA"
tt0124014,The Mutilator,1984,"Matt Mitler,Ruth Martinez,Bill Hitchcock","Matt Mitler,Ruth Martinez,Bill Hitchcock,Connie Rogers,Frances Raines,Morey Lampley,Jack Chatham,Ben Moore,Trace Cooper,Pamela Weddle Cooper,Jimmy Guthrie,George Sutton,Steve Davis,Tom Outlaw,Pat Jordon",English,USA,86 min,5.1,"1,107","56 user,44 critic","Atlantic Beach, North Carolina, USA"
tt0082279,The Dorm That Dripped Blood,1982,"Laurie Lapinski,Stephen Sachs,David Snow","Laurie Lapinski,Stephen Sachs,David Snow,Pamela Holland,Dennis Ely,Woody Roll,Daphne Zuniga,Jake Jones,Robert Fredrickson,Chris Morrill,Chandre,Billy Criswell,Richard Cowgill,Kay Beth,Jimmy Betz",English,USA,84 min,4.8,934,"39 user,65 critic","Los Angeles, California, USA"
tt0081617,Terror Train,1980,"Ben Johnson,Jamie Lee Curtis,Hart Bochner","Ben Johnson,Jamie Lee Curtis,Hart Bochner,David Copperfield,Derek McKinnon,Sandee Currie,Timothy Webber,Anthony Sherwood,Howard Busgang,Steve Michaels,Greg Swanson,Vanity,Joy Boushel,Victor Knight,Donald Lamoreux",English,"Canada,USA",97 min,5.9,"6,004","118 user,74 critic","Montréal, Québec, Canada"
tt0088117,"Silent Night, Deadly Night",1984,"Lilyan Chauvin,Gilmer McCormick,Toni Nero","Lilyan Chauvin,Gilmer McCormick,Toni Nero,Robert Brian Wilson,Britt Leach,Nancy Borgenicht,H.E.D. Redford,Danny Wagner,Linnea Quigley,Leo Geter,Randy Stumpf,Will Hare,Tara Buckman,Geoff Hansen,Charles Dierkop",English,USA,79 min,5.9,"8,148","181 user,168 critic","Oyster Bay, Long Island, New York, USA"
tt0082748,Pieces,1982,"Christopher George,Lynda Day George,Frank Braña","Christopher George,Lynda Day George,Frank Braña,Edmund Purdom,Ian Sera,Paul L. Smith,Jack Taylor,Gérard Tichy,May Heatherly,Hilda Fuchs,Roxana Nieto,Cristina Cottrelli,Leticia Marfil,Silvia Gambino,Carmen Aguado","Spanish,English,Italian","Spain,USA,Puerto Rico,Italy",89 min,6.1,"4,472","142 user,107 critic","Boston, Massachusetts, USA"
tt0104265,Final Analysis,1992,"Richard Gere,Kim Basinger,Uma Thurman","Richard Gere,Kim Basinger,Uma Thurman,Eric Roberts,Paul Guilfoyle,Keith David,Robert Harper,Agustin Rodriguez,Rita Zohar,George Murdock,Shirley Prestia,Tony Genaro,Katherine Cortez,Wood Moy,Corey Fischer",English,USA,124 min,5.8,"10,257","45 user,23 critic","Hotaling Cafe - 60 Hotaling Pl, San Francisco, California, USA"
tt0956038,Nights in Rodanthe,2008,"Diane Lane,Richard Gere,Christopher Meloni","Richard Gere,Diane Lane,Christopher Meloni,Viola Davis,Becky Ann Baker,Scott Glenn,Linda Molloy,Pablo Schreiber,Mae Whitman,Charlie Tahan,Carolyn McCormick,Ted Manson,Ato Essandoh,Terri Denise Johnson,Jessica Lucas","English,Spanish","USA,Australia",97 min,6.0,"16,826","91 user,129 critic","Carolina Beach, North Carolina, USA"
tt0094142,Throw Momma from the Train,1987,"Danny DeVito,Billy Crystal,Kim Greist","Danny DeVito,Billy Crystal,Kim Greist,Anne Ramsey,Kate Mulgrew,Branford Marsalis,Rob Reiner,Bruce Kirby,Joey DePinto,Annie Ross,Raye Birk,Oprah Winfrey,Olivia Brown,Philip Perlman,Stu Silver",English,USA,88 min,6.2,"25,868","71 user,21 critic","Griffith Park - 4730 Crystal Springs Drive, Los Angeles, California, USA"
tt0104070,Death Becomes Her,1992,"Meryl Streep,Bruce Willis,Goldie Hawn","Meryl Streep,Bruce Willis,Goldie Hawn,Isabella Rossellini,Ian Ogilvy,Adam Storke,Nancy Fish,Alaina Reed-Hall,Michelle Johnson,Mary Ellen Trainor,William Frankfather,John Ingle,Clement von Franckenstein,Petrea Burchard,Jim Jansen",English,USA,104 min,6.4,"73,220","166 user,39 critic","The Ebell of Los Angeles - 743 South Lucerne Bouelvard, Los Angeles, California, USA"
tt0118158,White Squall,1996,"Jeff Bridges,Caroline Goodall,John Savage","Jeff Bridges,Caroline Goodall,John Savage,Scott Wolf,Jeremy Sisto,Ryan Phillippe,David Lascher,Eric Michael Cole,Jason Marsden,David Selby,Julio Oscar Mechoso,Zeljko Ivanek,Balthazar Getty,Ethan Embry,Jordan Clarke","English,Danish,Spanish","USA,UK",129 min,6.6,"17,205","88 user,37 critic","Beaufort, South Carolina, USA"
tt0379357,Los Angeles Plays Itself,2003,Encke King,Encke King,English,USA,169 min,8.0,"1,261","35 user,54 critic","Bradbury Building - 304 S. Broadway, Downtown, Los Angeles, California, USA"
tt0119173,G.I. Jane,1997,"Demi Moore,Viggo Mortensen,Anne Bancroft","Demi Moore,Viggo Mortensen,Anne Bancroft,Jason Beghe,Daniel von Bargen,John Michael Higgins,Kevin Gage,David Warshofsky,David Vadim,Morris Chestnut,Josh Hopkins,Jim Caviezel,Boyd Kestner,Angel David,Stephen Ramsey",English,"USA,UK",125 min,5.8,"57,679","139 user,98 critic","Beaufort, South Carolina, USA"
tt0089469,Legend,1985,"Tom Cruise,Mia Sara,Tim Curry","Tom Cruise,Mia Sara,Tim Curry,David Bennent,Alice Playten,Billy Barty,Cork Hubbert,Peter O'Farrell,Kiran Shah,Annabelle Lanyon,Robert Picardo,Tina Martin,Ian Longmur,Michael Crane,Liz Gilbert","English,Italian","USA,UK",89 min,6.5,"42,363","280 user,99 critic","Agnes Scott College - 141 E. College Avenue, Decatur, Georgia, USA"
tt0103074,Thelma & Louise,1991,"Susan Sarandon,Geena Davis,Harvey Keitel","Susan Sarandon,Geena Davis,Harvey Keitel,Michael Madsen,Christopher McDonald,Stephen Tobolowsky,Brad Pitt,Timothy Carhart,Lucinda Jenney,Jason Beghe,Sonny Carl Davis,Ken Swofford,Shelly Desai,Carol Mansell,Stephen Polk",English,"USA,France",130 min,7.4,"93,447","274 user,110 critic","Bakersfield, California, USA"
tt0094008,Someone to Watch Over Me,1987,"Tom Berenger,Mimi Rogers,Lorraine Bracco","Tom Berenger,Mimi Rogers,Lorraine Bracco,Jerry Orbach,John Rubinstein,Andreas Katsulas,Tony DiBenedetto,James E. Moriarty,Mark Moses,Daniel Hugh Kelly,Harley Cross,Joanne Baron,Anthony Bishop,David Berman,Sharon K. Brecke",English,USA,106 min,6.1,"6,841","42 user,20 critic","Forest Hills, Queens, New York City, New York, USA"
tt0116731,The Juror,1996,"Demi Moore,Alec Baldwin,Joseph Gordon-Levitt","Demi Moore,Alec Baldwin,Joseph Gordon-Levitt,Anne Heche,James Gandolfini,Lindsay Crouse,Tony Lo Bianco,Michael Constantine,Matt Craven,Todd Susman,Michael Rispoli,Julie Halston,Frank Adonis,Matthew Cowles,Polly Adams",English,USA,118 min,5.5,"13,371","60 user,27 critic","Harriman State Park, Bear Mountain, New York, USA"
tt0118055,Up Close & Personal,1996,"Robert Redford,Michelle Pfeiffer,Stockard Channing","Robert Redford,Michelle Pfeiffer,Stockard Channing,Joe Mantegna,Kate Nelligan,Glenn Plummer,James Rebhorn,Scott Bryce,Raymond Cruz,Dedee Pfeiffer,Miguel Sandoval,Noble Willingham,James Karen,Brian Markinson,Michael Laskin",English,USA,124 min,6.0,"10,830","52 user,33 critic","Holmesburg Prison - 8215 Torresdale Avenue, Philadelphia, Pennsylvania, USA"
